ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
SGE,1,0.0,-20.3,147.0,-20.3,0.7970297175778466,-20.3,,,,-20.3,-20.3,-20.3,147.0,0,1,-20.3,-20.3,2023-08-18,30,70
MSS,1,0.0,-51.06,25.0,-51.06,0.48936171224614844,-51.06,,,,-51.06,-51.06,-51.06,25.0,0,1,-51.06,-51.06,2023-12-18,30,70
DOMH,14,28.57,-5.56,279.0,-16.83,0.015179569534448788,30.61 # -25.0 # -48.19 # -3.88 # -6.43 # -63.39 # 26.43 # -48.66 # -60.45 # -8.67 # 241.67 # -38.46 # 9.84 # -83.22,30.61 # 26.43 # 241.67 # 9.84,77.14,28.52,-25.0 # -48.19 # -3.88 # -6.43 # -63.39 # -48.66 # -60.45 # -8.67 # -38.46 # -83.22,-38.64,-43.32,153.5,4,10,241.67,-83.22,2006-02-07,30,70
JTAI,1,0.0,-71.26,132.0,-71.26,0.28737863915862594,-71.26,,,,-71.26,-71.26,-71.26,132.0,0,1,-71.26,-71.26,2023-08-02,30,70
ILAG,2,50.0,-12.48,130.0,-12.48,0.7460760252261918,1.64 # -26.6,1.64,1.64,1.64,-26.6,-26.6,-26.6,130.0,1,1,1.64,-26.6,2022-12-19,30,70
SUNW,15,40.0,20.62,145.0,-7.46,0.4565576826299834,38.89 # 400.0 # -50.83 # 13.64 # -7.46 # 45.15 # -12.04 # -23.23 # -32.57 # 52.87 # -56.94 # -16.63 # 32.4 # -0.63 # -73.36,38.89 # 400.0 # 13.64 # 45.15 # 52.87 # 32.4,97.16,42.02,-50.83 # -7.46 # -12.04 # -23.23 # -32.57 # -56.94 # -16.63 # -0.63 # -73.36,-30.41,-23.23,134.0,6,9,400.0,-73.36,2010-06-04,30,70
COHN,18,44.44,-6.12,215.0,-8.15,0.03545544205353149,5.09 # 3.76 # 2.54 # -57.21 # -69.08 # 49.64 # -8.83 # 18.0 # -62.35 # 34.74 # -20.0 # -8.33 # 35.29 # -7.96 # -55.24 # 113.9 # -42.93 # -41.18,5.09 # 3.76 # 2.54 # 49.64 # 18.0 # 34.74 # 35.29 # 113.9,32.87,26.37,-57.21 # -69.08 # -8.83 # -62.35 # -20.0 # -8.33 # -7.96 # -55.24 # -42.93 # -41.18,-37.31,-42.06,142.0,8,10,113.9,-69.08,2006-02-07,30,70
LIDR,4,50.0,425.67,158.0,2.4,2.595140889573686,12.64 # -7.84 # -86.73 # 1784.62,12.64 # 1784.62,898.63,898.63,-7.84 # -86.73,-47.29,-47.29,96.0,2,2,1784.62,-86.73,2021-08-10,30,70
CTHR,13,38.46,-18.47,267.0,-9.82,0.011713269780549972,-8.9 # -43.4 # -84.64 # 11.74 # -9.82 # -51.23 # -28.89 # 2.04 # 55.24 # 23.31 # 1.01 # -59.18 # -47.44,11.74 # 2.04 # 55.24 # 23.31 # 1.01,18.67,11.74,-8.9 # -43.4 # -84.64 # -9.82 # -51.23 # -28.89 # -59.18 # -47.44,-41.69,-45.42,270.0,5,8,55.24,-84.64,2006-02-07,30,70
NNVC,18,55.56,12.31,199.0,14.37,1.6233907344719927,101.35 # -10.57 # -35.63 # 17.0 # 61.54 # -1.47 # -18.75 # 71.11 # 38.0 # 11.73 # -28.75 # 35.61 # -75.14 # 24.27 # -8.85 # 31.25 # -28.53 # 37.5,101.35 # 17.0 # 61.54 # 71.11 # 38.0 # 11.73 # 35.61 # 24.27 # 31.25 # 37.5,42.94,36.55,-10.57 # -35.63 # -1.47 # -18.75 # -28.75 # -75.14 # -8.85 # -28.53,-25.96,-23.64,135.5,10,8,101.35,-75.14,2006-02-07,30,70
CLWT,19,68.42,24.18,160.0,7.94,11.581224781781254,-11.68 # 38.93 # 105.45 # -64.35 # 5.11 # -15.97 # -17.3 # -12.42 # 7.94 # 32.0 # 24.11 # 1.49 # 166.04 # 90.29 # 20.33 # 80.79 # -22.59 # 29.91 # 1.34,38.93 # 105.45 # 5.11 # 7.94 # 32.0 # 24.11 # 1.49 # 166.04 # 90.29 # 20.33 # 80.79 # 29.91 # 1.34,46.44,29.91,-11.68 # -64.35 # -15.97 # -17.3 # -12.42 # -22.59,-24.05,-16.63,157.0,13,6,166.04,-64.35,2006-07-05,30,70
BTCT,6,50.0,140.98,101.0,-22.82,0.783190022066336,10.06 # -69.77 # -66.17 # 982.35 # -55.7 # 45.1,10.06 # 982.35 # 45.1,345.84,45.1,-69.77 # -66.17 # -55.7,-63.88,-66.17,109.5,3,3,982.35,-69.77,2020-03-17,30,70
RAYA,2,50.0,-0.26,114.0,-0.26,0.8854166699004257,32.81 # -33.33,32.81,32.81,32.81,-33.33,-33.33,-33.33,114.5,1,1,32.81,-33.33,2023-03-20,30,70
EDUC,14,50.0,-4.15,234.0,0.58,0.20331395247310943,-7.29 # -6.5 # 13.33 # 14.55 # -27.17 # 56.02 # 8.6 # 9.63 # -8.44 # -3.43 # 8.76 # -75.95 # -44.79 # 4.59,13.33 # 14.55 # 56.02 # 8.6 # 9.63 # 8.76 # 4.59,16.5,9.63,-7.29 # -6.5 # -27.17 # -8.44 # -3.43 # -75.95 # -44.79,-24.8,-8.44,151.5,7,7,56.02,-75.95,2006-04-27,30,70
GWAV,12,41.67,-4.82,154.0,0.0,0.019428532114628833,66.06 # 32.97 # 24.73 # -50.9 # -65.58 # -89.29 # 0.0 # 0.0 # 93.33 # -45.43 # -75.7 # 51.95,66.06 # 32.97 # 24.73 # 0.0 # 0.0 # 93.33 # 51.95,38.43,32.97,-50.9 # -65.58 # -89.29 # -45.43 # -75.7,-65.38,-65.58,129.5,5,7,93.33,-89.29,2015-07-29,30,70
MRDB,3,33.33,-49.21,147.0,-56.59,0.03360602726219939,1.33 # -92.36 # -56.59,1.33,1.33,1.33,-92.36 # -56.59,-74.47,-74.47,66.0,1,2,1.33,-92.36,2021-08-23,30,70
UAVS,18,50.0,2.03,193.0,8.59,0.018543729205779354,20.0 # -24.06 # 29.41 # -63.37 # 36.92 # -26.67 # 53.33 # 26.98 # -2.82 # -27.59 # -68.6 # 53.85 # 41.18 # -78.61 # 178.79 # 38.94 # -82.33 # -68.75,20.0 # 29.41 # 36.92 # 53.33 # 26.98 # 53.85 # 41.18 # 178.79 # 38.94,53.27,38.94,-24.06 # -63.37 # -26.67 # -2.82 # -27.59 # -68.6 # -78.61 # -82.33 # -68.75,-49.2,-63.37,130.5,9,9,178.79,-82.33,2007-06-20,30,70
TRVN,10,50.0,18.04,218.0,11.26,0.27743426645471836,-2.26 # 47.51 # -9.65 # -54.32 # 36.0 # 202.56 # -13.91 # 42.31 # -92.59 # 24.78,47.51 # 36.0 # 202.56 # 42.31 # 24.78,70.63,42.31,-2.26 # -9.65 # -54.32 # -13.91 # -92.59,-34.55,-13.91,120.0,5,5,202.56,-92.59,2014-04-11,30,70
HEPA,11,45.45,-0.2,194.0,-17.14,0.015873040649509045,67.41 # 31.5 # 29.55 # -46.64 # -17.57 # -97.08 # -17.14 # 88.29 # -59.17 # 81.12 # -62.43,67.41 # 31.5 # 29.55 # 88.29 # 81.12,59.57,67.41,-46.64 # -17.57 # -97.08 # -17.14 # -59.17 # -62.43,-50.01,-52.91,125.0,5,6,88.29,-97.08,2014-05-13,30,70
HTCR,3,0.0,-18.44,102.0,-6.22,0.4772524922333799,-6.22 # 0.0 # -49.11,0.0,0.0,0.0,-6.22 # -49.11,-27.67,-27.67,98.0,0,3,0.0,-49.11,2022-03-04,30,70
MSN,10,60.0,-2.55,284.0,2.39,0.5008841766144566,-53.22 # 27.06 # 20.0 # -13.46 # 1.74 # 14.2 # 3.03 # -26.5 # 31.58 # -29.91,27.06 # 20.0 # 1.74 # 14.2 # 3.03 # 31.58,16.27,17.1,-53.22 # -13.46 # -26.5 # -29.91,-30.77,-28.21,178.5,6,4,31.58,-53.22,2007-07-02,30,70
RNXT,2,50.0,5.57,151.0,5.57,0.9765550398715849,-31.58 # 42.73,42.73,42.73,42.73,-31.58,-31.58,-31.58,151.0,1,1,42.73,-31.58,2022-01-07,30,70
OLB,14,64.29,150.27,173.0,57.26,439.47648010361564,124.44 # 50.0 # 66.67 # 1500.0 # 0.0 # 66.67 # -14.29 # 233.33 # -45.45 # 64.52 # 6.61 # 96.76 # -45.32 # -0.13,124.44 # 50.0 # 66.67 # 1500.0 # 0.0 # 66.67 # 233.33 # 64.52 # 6.61 # 96.76,220.9,66.67,-14.29 # -45.45 # -45.32 # -0.13,-26.3,-29.8,140.5,9,5,1500.0,-45.45,2013-06-18,30,70
POAI,17,58.82,37.4,152.0,13.95,1.9813693158955772,72.73 # 75.0 # 170.0 # 200.0 # 246.15 # -10.0 # 39.78 # -33.33 # -88.0 # -16.3 # 7.02 # 54.88 # 13.95 # -82.36 # 17.65 # -10.0 # -21.31,72.73 # 75.0 # 170.0 # 200.0 # 246.15 # 39.78 # 7.02 # 54.88 # 13.95 # 17.65,89.72,63.8,-10.0 # -33.33 # -88.0 # -16.3 # -82.36 # -10.0 # -21.31,-37.33,-21.31,74.0,10,7,246.15,-88.0,2010-05-24,30,70
GRTX,7,71.43,19.81,106.0,10.47,2.5676692500995535,69.14 # 8.99 # 10.47 # 28.11 # -8.11 # 65.25 # -35.19,69.14 # 8.99 # 10.47 # 28.11 # 65.25,36.39,28.11,-8.11 # -35.19,-21.65,-21.65,84.0,5,2,69.14,-35.19,2019-12-10,30,70
NRSN,3,66.67,25.14,107.0,9.61,1.5210185916948409,94.42 # 9.61 # -28.63,94.42 # 9.61,52.02,52.02,-28.63,-28.63,-28.63,116.0,2,1,94.42,-28.63,2021-12-31,30,70
BTTX,5,60.0,4.23,99.0,10.06,0.6814957345888606,10.06 # -43.06 # 28.18 # 78.42 # -52.45,10.06 # 28.18 # 78.42,38.89,28.18,-43.06 # -52.45,-47.76,-47.76,102.0,3,2,78.42,-52.45,2021-10-26,30,70
PETZ,8,50.0,10.38,170.0,-3.81,0.33726574376752294,-23.51 # -61.24 # 47.27 # 29.09 # 174.83 # -75.78 # -20.11 # 12.5,47.27 # 29.09 # 174.83 # 12.5,65.92,38.18,-23.51 # -61.24 # -75.78 # -20.11,-45.16,-42.37,209.0,4,4,174.83,-75.78,2017-11-30,30,70
AINC,9,44.44,-15.56,200.0,-10.15,0.061373448229695204,-45.94 # 17.79 # 4.76 # -10.15 # -11.13 # -75.72 # 24.12 # 25.82 # -69.62,17.79 # 4.76 # 24.12 # 25.82,18.13,20.96,-45.94 # -10.15 # -11.13 # -75.72 # -69.62,-42.51,-45.94,102.0,4,5,25.82,-75.72,2015-04-17,30,70
JCSE,3,33.33,-25.32,132.0,-17.47,0.2631938200517896,-71.88 # 13.39 # -17.47,13.39,13.39,13.39,-71.88 # -17.47,-44.67,-44.67,142.0,1,2,13.39,-71.88,2022-07-21,30,70
CHNR,20,65.0,20.35,148.0,11.88,10.701063039999863,4.71 # -5.36 # -27.27 # 3.72 # -8.88 # 13.13 # -6.06 # 20.2 # 42.35 # 232.35 # 19.78 # -26.43 # 36.09 # 37.36 # 20.85 # 53.75 # 33.57 # -31.88 # -15.62 # 10.64,4.71 # 3.72 # 13.13 # 20.2 # 42.35 # 232.35 # 19.78 # 36.09 # 37.36 # 20.85 # 53.75 # 33.57 # 10.64,40.65,20.85,-5.36 # -27.27 # -8.88 # -6.06 # -26.43 # -31.88 # -15.62,-17.36,-15.62,116.0,13,7,232.35,-31.88,2006-05-23,30,70
ISUN,9,55.56,4.75,155.0,0.66,0.07237203173044081,1.0 # 0.66 # 2.43 # 8.52 # -84.62 # 250.84 # -45.36 # -16.87 # -73.86,1.0 # 0.66 # 2.43 # 8.52 # 250.84,52.69,2.43,-84.62 # -45.36 # -16.87 # -73.86,-55.18,-59.61,125.0,5,4,250.84,-84.62,2016-09-19,30,70
VJET,9,11.11,-23.79,285.0,-33.07,0.053638893411378036,-39.45 # -24.19 # -12.23 # -33.54 # 33.17 # -2.33 # -42.57 # -33.07 # -59.94,33.17,33.17,33.17,-39.45 # -24.19 # -12.23 # -33.54 # -2.33 # -42.57 # -33.07 # -59.94,-30.91,-33.3,249.0,1,8,33.17,-59.94,2014-03-14,30,70
RCON,15,60.0,32.73,182.0,10.46,2.157661685199321,10.46 # -11.94 # 14.63 # 79.01 # 50.0 # -27.78 # 10.07 # 80.58 # 120.93 # -12.1 # 222.08 # 147.32 # -39.11 # -80.46 # -72.73,10.46 # 14.63 # 79.01 # 50.0 # 10.07 # 80.58 # 120.93 # 222.08 # 147.32,81.68,79.01,-11.94 # -27.78 # -12.1 # -39.11 # -80.46 # -72.73,-40.69,-33.44,161.0,9,6,222.08,-80.46,2009-11-03,30,70
KAVL,5,40.0,20.7,103.0,-12.0,0.46712322590408795,-53.1 # -12.0 # 230.67 # 5.51 # -67.56,230.67 # 5.51,118.09,118.09,-53.1 # -12.0 # -67.56,-44.22,-53.1,89.0,2,3,230.67,-67.56,2021-03-25,30,70
NCRA,4,50.0,9.12,206.0,13.37,0.5254241503203362,49.35 # 85.19 # -75.45 # -22.6,49.35 # 85.19,67.27,67.27,-75.45 # -22.6,-49.03,-49.03,120.0,2,2,85.19,-75.45,2021-02-01,30,70
HCTI,4,25.0,2.87,132.0,-19.34,0.6302485896620802,-51.95 # -15.38 # 102.1 # -23.3,102.1,102.1,102.1,-51.95 # -15.38 # -23.3,-30.21,-23.3,141.0,1,3,102.1,-51.95,2021-11-19,30,70
OSA,2,50.0,-45.11,265.0,-45.11,0.07330826955575102,2.63 # -92.86,2.63,2.63,2.63,-92.86,-92.86,-92.86,265.0,1,1,2.63,-92.86,2022-02-15,30,70
GIPR,4,100.0,15.2,120.0,15.06,1.747124663972162,23.53 # 8.89 # 7.14 # 21.23,23.53 # 8.89 # 7.14 # 21.23,15.2,15.06,,,,118.5,4,0,23.53,7.14,2021-11-23,30,70
ABVC,24,62.5,17437.71,168.0,25.2,309018.5254580226,58.33 # 34.0 # -9.0 # -4.88 # -7.77 # 13.85 # -67.19 # 500.0 # 357.14 # 70.0 # 0.0 # 108.33 # 61.67 # -11.76 # 33.33 # 900.0 # 416566.72 # 23.14 # 27.27 # -86.41 # 44.74 # 5.15 # -56.03 # -55.5,58.33 # 34.0 # 13.85 # 500.0 # 357.14 # 70.0 # 0.0 # 108.33 # 61.67 # 33.33 # 900.0 # 416566.72 # 23.14 # 27.27 # 44.74 # 5.15,26175.23,51.54,-9.0 # -4.88 # -7.77 # -67.19 # -11.76 # -86.41 # -56.03 # -55.5,-37.32,-33.63,104.5,15,9,416566.72,-86.41,2006-04-17,30,70
GSUN,1,0.0,-90.99,428.0,-90.99,0.09009009573401135,-90.99,,,,-90.99,-90.99,-90.99,428.0,0,1,-90.99,-90.99,2022-11-10,30,70
VRME,25,56.0,30.35,135.0,14.68,20.45797581243603,60.0 # 117.39 # -81.67 # 150.0 # 62.5 # -37.5 # 100.0 # 0.0 # 200.0 # 0.0 # 60.0 # 81.82 # 40.0 # -21.67 # -27.87 # -2.3 # 50.0 # -16.67 # 13.15 # 69.66 # -41.8 # 14.68 # 23.25 # -51.0 # -3.17,60.0 # 117.39 # 150.0 # 62.5 # 100.0 # 0.0 # 200.0 # 0.0 # 60.0 # 81.82 # 40.0 # 50.0 # 13.15 # 69.66 # 14.68 # 23.25,65.15,60.0,-81.67 # -37.5 # -21.67 # -27.87 # -2.3 # -16.67 # -41.8 # -51.0 # -3.17,-31.51,-27.87,99.0,14,11,200.0,-81.67,2006-02-16,30,70
AIRI,18,61.11,20.47,200.0,3.78,1.0909289867494543,-76.92 # 50.0 # 200.0 # -50.0 # 153.97 # 1.69 # 3.39 # 45.16 # 114.29 # -4.59 # 10.7 # 18.74 # -57.24 # -40.82 # 4.17 # 54.87 # -34.86 # -24.15,50.0 # 200.0 # 153.97 # 1.69 # 3.39 # 45.16 # 114.29 # 10.7 # 18.74 # 4.17 # 54.87,59.72,45.16,-76.92 # -50.0 # -4.59 # -57.24 # -40.82 # -34.86 # -24.15,-41.23,-40.82,108.0,11,7,200.0,-76.92,2008-07-03,30,70
NDRA,10,80.0,9.88,150.0,15.63,0.5931454040061357,12.62 # 28.73 # 7.76 # 86.92 # 18.64 # 0.92 # 51.93 # -78.77 # 29.35 # -59.33,12.62 # 28.73 # 7.76 # 86.92 # 18.64 # 0.92 # 51.93 # 29.35,29.61,23.69,-78.77 # -59.33,-69.05,-69.05,108.0,8,2,86.92,-78.77,2017-08-02,30,70
IDAI,5,60.0,26.36,78.0,28.21,1.8122257004696523,28.21 # -36.4 # 66.39 # -36.39 # 110.0,28.21 # 66.39 # 110.0,68.2,66.39,-36.4 # -36.39,-36.4,-36.4,38.0,3,2,110.0,-36.4,2021-03-17,30,70
SNMP,1,0.0,-60.24,144.0,-60.24,0.39755350455627386,-60.24,,,,-60.24,-60.24,-60.24,144.0,0,1,-60.24,-60.24,2023-08-21,30,70
EJH,4,0.0,-73.18,184.0,-76.92,0.00019181675189962387,-98.8 # -60.6 # -93.24 # -40.08,,,,-98.8 # -60.6 # -93.24 # -40.08,-73.18,-76.92,163.0,0,4,-40.08,-98.8,2021-06-29,30,70
EIGR,12,66.67,10.1,155.0,18.29,0.11972195072341799,-44.73 # -53.12 # 118.18 # 20.0 # 27.47 # 16.58 # -9.51 # 55.47 # 23.93 # 15.97 # 47.0 # -96.0,118.18 # 20.0 # 27.47 # 16.58 # 55.47 # 23.93 # 15.97 # 47.0,40.58,25.7,-44.73 # -53.12 # -9.51 # -96.0,-50.84,-48.93,94.0,8,4,118.18,-96.0,2015-04-28,30,70
LFLY,3,66.67,-24.3,226.0,3.75,0.11874552973982999,3.75 # 13.25 # -89.89,3.75 # 13.25,8.5,8.5,-89.89,-89.89,-89.89,128.0,2,1,13.25,-89.89,2020-03-16,30,70
SGD,1,100.0,429.29,38.0,429.29,5.292857124002612,429.29,429.29,429.29,429.29,,,,38.0,1,0,429.29,429.29,2023-10-10,30,70
OST,2,0.0,-29.88,276.0,-29.88,0.44311864523704025,-51.92 # -7.83,,,,-51.92 # -7.83,-29.88,-29.88,275.5,0,2,-7.83,-51.92,2022-05-18,30,70
PYPD,4,25.0,-29.19,277.0,-29.98,0.20567350602407988,2.04 # -27.83 # -32.14 # -58.85,2.04,2.04,2.04,-27.83 # -32.14 # -58.85,-39.6,-32.14,232.0,1,3,2.04,-58.85,2020-08-26,30,70
BHAT,5,20.0,-28.5,192.0,-12.75,0.09119945336946632,-58.69 # 12.5 # -8.0 # -12.75 # -75.56,12.5,12.5,12.5,-58.69 # -8.0 # -12.75 # -75.56,-38.75,-35.72,175.0,1,4,12.5,-75.56,2019-08-19,30,70
GOVX,3,33.33,-6.04,130.0,-16.08,0.6105900444010391,-51.23 # 49.18 # -16.08,49.18,49.18,49.18,-51.23 # -16.08,-33.65,-33.65,45.0,1,2,49.18,-51.23,2021-07-15,30,70
VVOS,4,75.0,16.42,183.0,12.35,1.682729553980991,1.89 # 22.81 # -12.22 # 53.21,1.89 # 22.81 # 53.21,25.97,22.81,-12.22,-12.22,-12.22,183.5,3,1,53.21,-12.22,2021-05-26,30,70
NEXI,3,0.0,-39.87,213.0,-32.32,0.14038415878562976,-76.84 # -32.32 # -10.44,,,,-76.84 # -32.32 # -10.44,-39.87,-32.32,155.0,0,3,-10.44,-76.84,2021-03-08,30,70
GDC,13,84.62,58.77,92.0,2.8,13.223166189954986,1.16 # 1.83 # 0.71 # 2.3 # -0.2 # 2.8 # 117.37 # 30.36 # 69.31 # 16.35 # -78.84 # 540.3 # 60.58,1.16 # 1.83 # 0.71 # 2.3 # 2.8 # 117.37 # 30.36 # 69.31 # 16.35 # 540.3 # 60.58,76.64,16.35,-0.2 # -78.84,-39.52,-39.52,87.0,11,2,540.3,-78.84,2016-01-25,30,70
JNVR,1,100.0,9.02,113.0,9.02,1.090225564583692,9.02,9.02,9.02,9.02,,,,113.0,1,0,9.02,9.02,2023-08-15,30,70
TBIO,3,0.0,-52.84,218.0,-65.31,0.0604907000653237,-13.31 # -65.31 # -79.89,,,,-13.31 # -65.31 # -79.89,-52.84,-65.31,226.0,0,3,-13.31,-79.89,2021-08-13,30,70
ARTW,14,78.57,10.54,222.0,5.06,2.5068418424302683,39.62 # 66.35 # -45.67 # 36.1 # 7.77 # 28.64 # 2.06 # 32.81 # 5.34 # 3.97 # -9.62 # 4.78 # -26.54 # 1.95,39.62 # 66.35 # 36.1 # 7.77 # 28.64 # 2.06 # 32.81 # 5.34 # 3.97 # 4.78 # 1.95,20.85,7.77,-45.67 # -9.62 # -26.54,-27.28,-26.54,200.5,11,3,66.35,-45.67,2006-06-16,30,70
TRNR,1,0.0,-76.07,199.0,-76.07,0.23934427229059363,-76.07,,,,-76.07,-76.07,-76.07,199.0,0,1,-76.07,-76.07,2023-06-27,30,70
PHGE,4,25.0,-22.27,192.0,-31.83,0.21749117569695284,-7.8 # -55.85 # 34.98 # -60.42,34.98,34.98,34.98,-7.8 # -55.85 # -60.42,-41.36,-55.85,231.5,1,3,34.98,-60.42,2019-11-05,30,70
GRNQ,6,16.67,-21.18,219.0,-17.87,0.09053545231547033,-1.0 # -71.19 # 48.28 # -30.82 # -67.45 # -4.92,48.28,48.28,48.28,-1.0 # -71.19 # -30.82 # -67.45 # -4.92,-35.08,-30.82,150.0,1,5,48.28,-71.19,2018-07-05,30,70
APM,6,66.67,-12.62,171.0,13.49,0.11952085154511576,15.91 # -70.54 # 11.07 # -79.33 # 17.95 # 29.23,15.91 # 11.07 # 17.95 # 29.23,18.54,16.93,-70.54 # -79.33,-74.93,-74.93,54.0,4,2,29.23,-79.33,2019-03-13,30,70
WNW,3,0.0,-44.4,196.0,-38.47,0.16313571092359302,-38.47 # -58.29 # -36.43,,,,-38.47 # -58.29 # -36.43,-44.4,-38.47,185.0,0,3,-36.43,-58.29,2021-05-14,30,70
ATIF,5,60.0,50.49,183.0,29.94,1.6645509903221343,-63.98 # 29.94 # 276.43 # 44.79 # -34.75,29.94 # 276.43 # 44.79,117.05,44.79,-63.98 # -34.75,-49.37,-49.37,69.0,3,2,276.43,-63.98,2019-05-24,30,70
TPHS,14,71.43,5.38,156.0,8.37,1.261230811148705,8.43 # 8.3 # 21.74 # -7.59 # 54.39 # 6.22 # 6.18 # 14.84 # -34.23 # -44.38 # 39.23 # -31.09 # 14.29 # 19.0,8.43 # 8.3 # 21.74 # 54.39 # 6.22 # 6.18 # 14.84 # 39.23 # 14.29 # 19.0,19.26,14.56,-7.59 # -34.23 # -44.38 # -31.09,-29.32,-32.66,83.0,10,4,54.39,-44.38,2013-03-01,30,70
SPRC,2,0.0,-40.41,286.0,-40.41,0.2107599109891534,-78.4 # -2.42,,,,-78.4 # -2.42,-40.41,-40.41,286.5,0,2,-2.42,-78.4,2022-03-02,30,70
NHWK,10,30.0,-13.2,222.0,-21.45,0.02979639311242864,-34.86 # 69.05 # -15.35 # -38.98 # -10.0 # -27.56 # 18.75 # -28.57 # 28.12 # -92.61,69.05 # 18.75 # 28.12,38.64,28.12,-34.86 # -15.35 # -38.98 # -10.0 # -27.56 # -28.57 # -92.61,-35.42,-28.57,131.0,3,7,69.05,-92.61,2013-11-08,30,70
UPC,3,33.33,-11.6,219.0,-1.5,0.5038845961547038,-59.44 # -1.5 # 26.13,26.13,26.13,26.13,-59.44 # -1.5,-30.47,-30.47,196.0,1,2,26.13,-59.44,2021-12-01,30,70
SIDU,2,50.0,-19.24,244.0,-19.24,0.11359026590246146,54.16 # -92.63,54.16,54.16,54.16,-92.63,-92.63,-92.63,244.0,1,1,54.16,-92.63,2022-02-23,30,70
WAFU,5,80.0,44.76,128.0,42.86,4.234756577762742,20.11 # 106.72 # 42.86 # -37.78 # 91.87,20.11 # 106.72 # 42.86 # 91.87,65.39,67.36,-37.78,-37.78,-37.78,59.0,4,1,106.72,-37.78,2019-05-24,30,70
IKT,2,0.0,-70.73,452.0,-70.73,0.05305642469928127,-88.79 # -52.67,,,,-88.79 # -52.67,-70.73,-70.73,452.5,0,2,-52.67,-88.79,2021-01-15,30,70
AAMC,2,50.0,-33.09,118.0,-33.09,0.1682796732931803,19.78 # -85.95,19.78,19.78,19.78,-85.95,-85.95,-85.95,118.0,1,1,19.78,-85.95,2022-04-11,30,70
BOXL,6,33.33,6.13,208.0,-30.14,0.2461196309677725,94.13 # -6.47 # 129.36 # -54.69 # -71.76 # -53.8,94.13 # 129.36,111.74,111.74,-6.47 # -54.69 # -71.76 # -53.8,-46.68,-54.25,182.5,2,4,129.36,-71.76,2017-12-21,30,70
CVKD,2,0.0,-1.08,147.0,-1.08,0.9783490772128546,0.0 # -2.17,0.0,0.0,0.0,-2.17,-2.17,-2.17,147.0,0,2,0.0,-2.17,2023-02-10,30,70
IVDA,15,73.33,12.15,149.0,8.91,1.0430453763574936,-6.67 # 8.91 # 3.0 # 8.33 # 22.77 # 19.05 # 13.33 # -36.11 # 32.08 # 4.76 # 100.0 # 80.0 # -85.21 # 0.0 # 17.95,8.91 # 3.0 # 8.33 # 22.77 # 19.05 # 13.33 # 32.08 # 4.76 # 100.0 # 80.0 # 0.0 # 17.95,25.85,15.64,-6.67 # -36.11 # -85.21,-42.66,-36.11,102.0,11,4,100.0,-85.21,2009-11-02,30,70
SPGC,1,0.0,-69.16,128.0,-69.16,0.3084112120899159,-69.16,,,,-69.16,-69.16,-69.16,128.0,0,1,-69.16,-69.16,2023-09-06,30,70
MARK,18,55.56,22.06,192.0,7.76,0.128134745987082,77.64 # 63.71 # -87.23 # 63.33 # -13.25 # -19.15 # -44.44 # 45.82 # -24.72 # 13.82 # 16.16 # 1.69 # -36.65 # 75.97 # -25.17 # 23.19 # 358.62 # -92.2,77.64 # 63.71 # 63.33 # 45.82 # 13.82 # 16.16 # 1.69 # 75.97 # 23.19 # 358.62,74.0,54.58,-87.23 # -13.25 # -19.15 # -44.44 # -24.72 # -36.65 # -25.17 # -92.2,-42.85,-30.91,162.0,10,8,358.62,-92.2,2006-06-09,30,70
HNRA,2,50.0,-37.62,62.0,-37.62,0.2416210961370705,0.78 # -76.03,0.78,0.78,0.78,-76.03,-76.03,-76.03,62.0,1,1,0.78,-76.03,2022-05-23,30,70
ORGS,12,33.33,11.85,223.0,-6.39,0.7628558658587685,-10.91 # 172.73 # -37.04 # 62.5 # 0.0 # -18.72 # 6.38 # -6.53 # 77.84 # -67.13 # -30.71 # -6.25,172.73 # 62.5 # 0.0 # 6.38 # 77.84,63.89,62.5,-10.91 # -37.04 # -18.72 # -6.53 # -67.13 # -30.71 # -6.25,-25.33,-18.72,193.5,4,8,172.73,-67.13,2012-04-18,30,70
MSGM,5,40.0,143.26,127.0,-0.71,0.7627625473294857,-41.56 # -91.61 # 770.03 # 80.18 # -0.71,770.03 # 80.18,425.11,425.11,-41.56 # -91.61 # -0.71,-44.63,-41.56,74.0,2,3,770.03,-91.61,2021-03-04,30,70
MITQ,3,66.67,-12.5,162.0,13.22,0.44360089362644534,-66.02 # 15.31 # 13.22,15.31 # 13.22,14.26,14.26,-66.02,-66.02,-66.02,78.0,2,1,15.31,-66.02,2021-07-29,30,70
INPX,11,36.36,-9.99,193.0,-34.25,2.4186866530125688e-05,175.0 # -61.3 # -52.59 # 21.16 # 82.79 # -27.57 # -93.79 # -96.55 # -98.8 # 75.95 # -34.25,175.0 # 21.16 # 82.79 # 75.95,88.73,79.37,-61.3 # -52.59 # -27.57 # -93.79 # -96.55 # -98.8 # -34.25,-66.41,-61.3,199.0,4,7,175.0,-98.8,2012-11-06,30,70
