ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
CLOV,4,50.0,-6.13,172.0,-21.16,0.4627646645837393,66.85 # -48.95 # -49.05 # 6.63,66.85 # 6.63,36.74,36.74,-48.95 # -49.05,-49.0,-49.0,168.5,2,2,66.85,-49.05,2021-03-01,30,70
REPX,17,64.71,19.86,139.0,19.1,13.288162810313745,19.1 # 14.49 # 22.06 # 28.85 # -8.0 # 48.48 # 25.0 # -12.28 # -3.13 # 53.33 # 64.47 # 2.74 # 77.14 # -17.65 # -14.5 # 48.72 # -11.16,19.1 # 14.49 # 22.06 # 28.85 # 48.48 # 25.0 # 53.33 # 64.47 # 2.74 # 77.14 # 48.72,36.76,28.85,-8.0 # -12.28 # -3.13 # -17.65 # -14.5 # -11.16,-11.12,-11.72,81.0,11,6,77.14,-17.65,2006-09-06,30,70
TELL,16,62.5,1.15,158.0,10.99,0.05564107144201673,10.53 # -7.26 # -5.61 # 18.5 # -45.62 # 29.52 # 43.42 # -93.66 # 6.49 # 11.45 # 24.2 # 48.31 # -66.55 # 47.44 # 50.5 # -53.3,10.53 # 18.5 # 29.52 # 43.42 # 6.49 # 11.45 # 24.2 # 48.31 # 47.44 # 50.5,29.04,26.86,-7.26 # -5.61 # -45.62 # -93.66 # -66.55 # -53.3,-45.33,-49.46,104.0,10,6,50.5,-93.66,2006-06-14,30,70
ONEW,5,80.0,8.02,133.0,12.3,1.4304279238702668,-9.26 # 14.63 # 12.3 # 0.19 # 22.23,14.63 # 12.3 # 0.19 # 22.23,12.34,13.46,-9.26,-9.26,-9.26,133.0,4,1,22.23,-9.26,2020-03-04,30,70
PTSI,15,46.67,-1.99,183.0,-3.03,0.39397467739053915,-38.63 # -50.77 # -12.06 # 2.28 # 21.46 # -38.15 # -14.23 # -3.03 # 6.66 # 45.38 # 27.38 # -17.92 # 33.41 # 15.53 # -7.15,2.28 # 21.46 # 6.66 # 45.38 # 27.38 # 33.41 # 15.53,21.73,21.46,-38.63 # -50.77 # -12.06 # -38.15 # -14.23 # -3.03 # -17.92 # -7.15,-22.74,-16.08,149.0,7,8,45.38,-50.77,2006-12-20,30,70
GDOT,12,66.67,1.99,218.0,8.36,0.3365752969576562,-54.8 # 47.41 # 0.92 # 12.86 # 3.91 # 12.8 # 22.73 # -56.51 # 111.05 # 15.71 # -46.1 # -46.14,47.41 # 0.92 # 12.86 # 3.91 # 12.8 # 22.73 # 111.05 # 15.71,28.42,14.28,-54.8 # -56.51 # -46.1 # -46.14,-50.89,-50.47,160.0,8,4,111.05,-56.51,2011-02-16,30,70
KRT,2,50.0,-1.15,228.0,-1.15,0.9711550696525021,-8.91 # 6.62,6.62,6.62,6.62,-8.91,-8.91,-8.91,228.0,1,1,6.62,-8.91,2021-09-20,30,70
ORIC,3,33.33,-16.81,210.0,-7.36,0.3398477273538907,-7.36 # -71.42 # 28.35,28.35,28.35,28.35,-7.36 # -71.42,-39.39,-39.39,159.0,1,2,28.35,-71.42,2021-03-24,30,70
EGY,16,75.0,5.69,197.0,15.02,1.1069089983358507,-31.24 # 18.48 # 20.2 # 21.19 # 9.92 # 44.55 # -68.66 # -19.4 # 1.2 # 1.52 # 15.38 # 16.22 # -12.16 # 36.17 # 23.01 # 14.66,18.48 # 20.2 # 21.19 # 9.92 # 44.55 # 1.2 # 1.52 # 15.38 # 16.22 # 36.17 # 23.01 # 14.66,18.54,17.35,-31.24 # -68.66 # -19.4 # -12.16,-32.87,-25.32,136.0,12,4,44.55,-68.66,2006-09-13,30,70
JANX,3,66.67,26.23,167.0,9.97,1.7028640330985185,9.97 # 85.06 # -16.32,9.97 # 85.06,47.51,47.51,-16.32,-16.32,-16.32,174.0,2,1,85.06,-16.32,2022-01-21,30,70
DGICA,11,63.64,4.01,365.0,3.64,1.4514499791501139,-5.75 # -8.03 # 21.32 # 8.23 # 2.97 # 14.65 # 4.26 # -12.56 # 20.31 # 3.64 # -4.97,21.32 # 8.23 # 2.97 # 14.65 # 4.26 # 20.31 # 3.64,10.77,8.23,-5.75 # -8.03 # -12.56 # -4.97,-7.83,-6.89,368.0,7,4,21.32,-12.56,2007-01-11,30,70
EZPW,17,76.47,4.09,170.0,10.42,1.0909720443736506,7.15 # 6.49 # 10.42 # -2.58 # 14.31 # -30.19 # -59.73 # 20.83 # 13.25 # 27.63 # 8.22 # -33.3 # 23.91 # 31.1 # 15.56 # 12.36 # 4.02,7.15 # 6.49 # 10.42 # 14.31 # 20.83 # 13.25 # 27.63 # 8.22 # 23.91 # 31.1 # 15.56 # 12.36 # 4.02,15.02,13.25,-2.58 # -30.19 # -59.73 # -33.3,-31.45,-31.75,121.0,13,4,31.1,-59.73,2007-01-19,30,70
IVVD,3,66.67,29.5,150.0,0.25,1.299349778221986,132.51 # 0.25 # -44.26,132.51 # 0.25,66.38,66.38,-44.26,-44.26,-44.26,102.0,2,1,132.51,-44.26,2021-11-08,30,70
ARIS,3,66.67,18.88,140.0,33.85,1.4659943149030519,49.56 # 33.85 # -26.77,49.56 # 33.85,41.71,41.71,-26.77,-26.77,-26.77,75.0,2,1,49.56,-26.77,2021-12-17,30,70
BWMN,3,100.0,18.54,150.0,17.29,1.6310054404864596,17.29 # 1.96 # 36.38,17.29 # 1.96 # 36.38,18.54,17.29,,,,152.0,3,0,36.38,1.96,2021-06-02,30,70
GCBC,13,69.23,8.55,194.0,8.47,2.532409343366616,3.23 # -8.0 # 16.44 # 5.57 # 8.88 # 14.14 # 8.47 # 29.85 # -0.64 # -15.89 # 32.99 # -14.81 # 30.87,3.23 # 16.44 # 5.57 # 8.88 # 14.14 # 8.47 # 29.85 # 32.99 # 30.87,16.72,14.14,-8.0 # -0.64 # -15.89 # -14.81,-9.83,-11.4,117.0,9,4,32.99,-15.89,2006-02-06,30,70
DHIL,16,81.25,5.39,165.0,11.97,1.732603119099879,17.13 # -14.43 # -45.25 # 17.54 # 12.22 # 8.26 # 15.79 # 10.45 # 25.46 # 8.47 # 5.37 # -24.48 # 12.2 # 11.74 # 13.14 # 12.57,17.13 # 17.54 # 12.22 # 8.26 # 15.79 # 10.45 # 25.46 # 8.47 # 5.37 # 12.2 # 11.74 # 13.14 # 12.57,13.1,12.22,-14.43 # -45.25 # -24.48,-28.05,-24.48,137.5,13,3,25.46,-45.25,2006-11-03,30,70
CCG,1,0.0,-27.57,94.0,-27.57,0.7243436860103605,-27.57,,,,-27.57,-27.57,-27.57,94.0,0,1,-27.57,-27.57,2023-10-10,30,70
CCBG,11,63.64,3.38,306.0,6.48,1.271857347128856,6.48 # 8.25 # -13.64 # -23.02 # 1.37 # 18.28 # 21.64 # -10.54 # 25.46 # 13.65 # -10.78,6.48 # 8.25 # 1.37 # 18.28 # 21.64 # 25.46 # 13.65,13.59,13.65,-13.64 # -23.02 # -10.54 # -10.78,-14.49,-12.21,304.0,7,4,25.46,-23.02,2006-04-12,30,70
PAHC,7,28.57,-2.37,222.0,-9.63,0.7626610356970557,-9.63 # 24.65 # -10.0 # 20.18 # -3.64 # -26.38 # -11.76,24.65 # 20.18,22.41,22.41,-9.63 # -10.0 # -3.64 # -26.38 # -11.76,-12.28,-10.0,175.0,2,5,24.65,-26.38,2016-03-09,30,70
MVIS,23,65.22,18.03,136.0,20.59,9.096450966875087,19.0 # -2.75 # -23.91 # -13.39 # 138.89 # 63.47 # 33.33 # -58.96 # 15.09 # 47.06 # 50.48 # 20.59 # 27.38 # -38.49 # 6.06 # 34.37 # 24.05 # 45.07 # 45.9 # -49.95 # -6.59 # 48.95 # -10.99,19.0 # 138.89 # 63.47 # 33.33 # 15.09 # 47.06 # 50.48 # 20.59 # 27.38 # 6.06 # 34.37 # 24.05 # 45.07 # 45.9 # 48.95,41.31,34.37,-2.75 # -23.91 # -13.39 # -58.96 # -38.49 # -49.95 # -6.59 # -10.99,-25.63,-18.65,130.0,15,8,138.89,-58.96,2006-03-08,30,70
ZIMV,3,66.67,9.23,119.0,2.59,1.0809994794898425,-33.6 # 58.68 # 2.59,58.68 # 2.59,30.64,30.64,-33.6,-33.6,-33.6,73.0,2,1,58.68,-33.6,2022-06-27,30,70
DAO,4,25.0,-9.54,214.0,-11.2,0.6137440197196584,18.51 # -13.42 # -34.28 # -8.98,18.51,18.51,18.51,-13.42 # -34.28 # -8.98,-18.89,-13.42,209.0,1,3,18.51,-34.28,2020-09-01,30,70
ALNT,19,73.68,18.77,100.0,19.72,19.795197414626223,19.57 # -11.79 # 38.82 # 70.15 # -4.04 # 0.96 # 24.57 # 24.23 # 25.0 # 27.78 # 54.29 # 19.72 # 21.55 # -3.77 # 19.17 # -1.05 # 1.65 # 34.81 # -4.97,19.57 # 38.82 # 70.15 # 0.96 # 24.57 # 24.23 # 25.0 # 27.78 # 54.29 # 19.72 # 21.55 # 19.17 # 1.65 # 34.81,27.31,24.4,-11.79 # -4.04 # -3.77 # -1.05 # -4.97,-5.12,-4.04,90.0,14,5,70.15,-11.79,2006-08-28,30,70
SPFI,3,33.33,-5.32,198.0,-12.19,0.8295495739714234,11.55 # -12.19 # -15.31,11.55,11.55,11.55,-12.19 # -15.31,-13.75,-13.75,171.0,1,2,11.55,-15.31,2019-05-31,30,70
HTBI,10,80.0,4.0,136.0,7.16,1.3999982567686033,4.83 # 9.49 # 13.53 # 9.6 # 4.36 # -21.55 # 11.49 # -6.67 # 1.02 # 13.91,4.83 # 9.49 # 13.53 # 9.6 # 4.36 # 11.49 # 1.02 # 13.91,8.53,9.54,-21.55 # -6.67,-14.11,-14.11,88.5,8,2,13.91,-21.55,2014-09-24,30,70
TPC,19,68.42,6.63,193.0,9.6,1.3466187187018475,5.5 # 28.45 # -48.4 # 29.62 # 21.81 # 19.4 # -20.4 # 2.68 # 14.79 # -28.79 # 16.25 # 3.06 # -8.91 # 22.17 # -22.88 # 20.23 # 107.34 # -45.57 # 9.6,5.5 # 28.45 # 29.62 # 21.81 # 19.4 # 2.68 # 14.79 # 16.25 # 3.06 # 22.17 # 20.23 # 107.34 # 9.6,23.15,19.4,-48.4 # -20.4 # -28.79 # -8.91 # -22.88 # -45.57,-29.16,-25.83,142.0,13,6,107.34,-48.4,2006-05-19,30,70
TAST,20,70.0,4.26,157.0,12.41,0.4165787505686834,9.71 # -80.79 # 1.83 # -2.34 # 21.23 # 31.06 # 36.6 # 4.47 # 21.64 # 33.97 # 13.98 # 36.94 # -7.91 # 10.83 # -23.48 # 16.44 # -49.45 # -57.84 # 19.62 # 48.6,9.71 # 1.83 # 21.23 # 31.06 # 36.6 # 4.47 # 21.64 # 33.97 # 13.98 # 36.94 # 10.83 # 16.44 # 19.62 # 48.6,21.92,20.43,-80.79 # -2.34 # -7.91 # -23.48 # -49.45 # -57.84,-36.97,-36.47,123.0,14,6,48.6,-80.79,2007-01-10,30,70
AVAH,3,33.33,-24.44,194.0,-20.05,0.1948125099579105,-20.05 # -80.91 # 27.64,27.64,27.64,27.64,-20.05 # -80.91,-50.48,-50.48,119.0,1,2,27.64,-80.91,2021-07-15,30,70
AIRS,4,50.0,1.8,83.0,0.33,0.9009862297125023,42.83 # -12.6 # -36.27 # 13.25,42.83 # 13.25,28.04,28.04,-12.6 # -36.27,-24.44,-24.44,95.5,2,2,42.83,-36.27,2021-11-29,30,70
MLR,14,71.43,5.02,189.0,14.43,1.121352504368892,-0.73 # -66.2 # 7.3 # 13.28 # 18.53 # 18.47 # 17.15 # 15.93 # 23.01 # 24.92 # 15.58 # -4.19 # -23.61 # 10.89,7.3 # 13.28 # 18.53 # 18.47 # 17.15 # 15.93 # 23.01 # 24.92 # 15.58 # 10.89,16.51,16.54,-0.73 # -66.2 # -4.19 # -23.61,-23.68,-13.9,154.5,10,4,24.92,-66.2,2006-05-23,30,70
RSVR,4,75.0,6.18,156.0,5.01,1.2575394895254466,4.08 # 18.29 # 5.94 # -3.59,4.08 # 18.29 # 5.94,9.44,5.94,-3.59,-3.59,-3.59,153.5,3,1,18.29,-3.59,2021-07-23,30,70
ODC,24,79.17,9.95,121.0,11.14,8.912384407121236,3.75 # 10.02 # -3.97 # 16.5 # 9.45 # 21.7 # 15.54 # 15.3 # -1.06 # 14.28 # -0.81 # 16.82 # 16.07 # 10.43 # 20.91 # 13.45 # 22.58 # -15.07 # 11.85 # 8.62 # 7.83 # -3.65 # 20.82 # 7.55,3.75 # 10.02 # 16.5 # 9.45 # 21.7 # 15.54 # 15.3 # 14.28 # 16.82 # 16.07 # 10.43 # 20.91 # 13.45 # 22.58 # 11.85 # 8.62 # 7.83 # 20.82 # 7.55,13.87,14.28,-3.97 # -1.06 # -0.81 # -15.07 # -3.65,-4.91,-3.65,96.0,19,5,22.58,-15.07,2006-05-18,30,70
NRIX,3,66.67,3.05,111.0,15.69,0.9044888150796349,-42.48 # 35.93 # 15.69,35.93 # 15.69,25.81,25.81,-42.48,-42.48,-42.48,65.0,2,1,35.93,-42.48,2021-12-06,30,70
FFIC,14,71.43,3.94,207.0,11.79,1.1057083694486787,13.7 # 52.36 # -40.31 # 17.97 # 3.13 # 20.98 # 9.88 # 14.06 # 15.1 # 20.51 # -6.74 # 1.28 # -36.42 # -30.41,13.7 # 52.36 # 17.97 # 3.13 # 20.98 # 9.88 # 14.06 # 15.1 # 20.51 # 1.28,16.9,14.58,-40.31 # -6.74 # -36.42 # -30.41,-28.47,-33.42,199.5,10,4,52.36,-40.31,2007-02-28,30,70
PNTG,5,80.0,13.51,164.0,19.97,1.4564316619538211,52.08 # 20.22 # -44.61 # 19.97 # 19.87,52.08 # 20.22 # 19.97 # 19.87,28.04,20.09,-44.61,-44.61,-44.61,155.0,4,1,52.08,-44.61,2020-03-12,30,70
CGEM,2,50.0,-8.68,356.0,-8.68,0.6785132838186041,-48.1 # 30.74,30.74,30.74,30.74,-48.1,-48.1,-48.1,356.0,1,1,30.74,-48.1,2021-09-23,30,70
ACIU,7,71.43,12.97,213.0,17.31,1.6959342946813107,-21.16 # 7.76 # 55.32 # 17.31 # 33.33 # -40.99 # 39.25,7.76 # 55.32 # 17.31 # 33.33 # 39.25,30.59,33.33,-21.16 # -40.99,-31.07,-31.07,142.0,5,2,55.32,-40.99,2016-11-03,30,70
DDI,1,0.0,-44.97,812.0,-44.97,0.5503030256791548,-44.97,,,,-44.97,-44.97,-44.97,812.0,0,1,-44.97,-44.97,2021-10-22,30,70
URGN,7,71.43,6.52,134.0,8.33,1.38026950757772,8.33 # -0.22 # 26.92 # 10.0 # -30.9 # 28.4 # 3.08,8.33 # 26.92 # 10.0 # 28.4 # 3.08,15.35,10.0,-0.22 # -30.9,-15.56,-15.56,108.0,5,2,28.4,-30.9,2018-06-27,30,70
SOUN,2,100.0,4.41,96.0,4.41,1.0898837039379117,3.0 # 5.81,3.0 # 5.81,4.41,4.41,,,,96.0,2,0,5.81,3.0,2022-11-08,30,70
FATE,8,62.5,28.23,216.0,29.63,0.4014628217939792,43.03 # -5.56 # -41.01 # 60.66 # 16.23 # 72.58 # 174.23 # -94.3,43.03 # 60.66 # 16.23 # 72.58 # 174.23,73.35,60.66,-5.56 # -41.01 # -94.3,-46.96,-41.01,119.0,5,3,174.23,-94.3,2013-11-08,30,70
KALV,8,62.5,2.12,148.0,17.85,0.3484541868720281,-82.19 # 44.33 # 38.0 # -31.06 # 36.79 # -24.6 # 9.12 # 26.58,44.33 # 38.0 # 36.79 # 9.12 # 26.58,30.96,36.79,-82.19 # -31.06 # -24.6,-45.95,-31.06,142.5,5,3,44.33,-82.19,2015-08-25,30,70
GDEV,4,50.0,-8.09,202.0,0.41,0.6360209444833235,5.46 # 8.58 # -4.65 # -41.75,5.46 # 8.58,7.02,7.02,-4.65 # -41.75,-23.2,-23.2,96.0,2,2,8.58,-41.75,2020-10-26,30,70
AROW,9,88.89,7.54,297.0,11.57,1.6382231907881963,12.8 # 39.07 # 9.06 # 0.02 # 12.59 # 1.43 # 11.57 # 17.25 # -35.92,12.8 # 39.07 # 9.06 # 0.02 # 12.59 # 1.43 # 11.57 # 17.25,12.97,12.08,-35.92,-35.92,-35.92,175.0,8,1,39.07,-35.92,2007-07-19,30,70
LIAN,3,66.67,3.13,154.0,1.67,0.8332525018368889,-47.04 # 1.67 # 54.76,1.67 # 54.76,28.21,28.21,-47.04,-47.04,-47.04,126.0,2,1,54.76,-47.04,2021-12-03,30,70
UTI,20,70.0,4.61,177.0,8.33,1.4707188311220085,-20.56 # -0.99 # 4.19 # 35.95 # -7.03 # -16.93 # 14.99 # 28.41 # 19.43 # 0.43 # -47.02 # -39.6 # 4.97 # 15.0 # 14.29 # 2.14 # 18.71 # 11.69 # 28.16 # 25.97,4.19 # 35.95 # 14.99 # 28.41 # 19.43 # 0.43 # 4.97 # 15.0 # 14.29 # 2.14 # 18.71 # 11.69 # 28.16 # 25.97,16.02,15.0,-20.56 # -0.99 # -7.03 # -16.93 # -47.02 # -39.6,-22.02,-18.75,128.0,14,6,35.95,-47.02,2006-04-17,30,70
WW,20,35.0,-13.68,158.0,-8.1,0.011805490124348096,-12.37 # 2.92 # 15.57 # -0.29 # -39.75 # 6.38 # 17.64 # 15.27 # -13.53 # -2.42 # -38.42 # -72.12 # 2.93 # -3.84 # -68.75 # -18.2 # 39.95 # -31.08 # -54.15 # -19.37,2.92 # 15.57 # 6.38 # 17.64 # 15.27 # 2.93 # 39.95,14.38,15.27,-12.37 # -0.29 # -39.75 # -13.53 # -2.42 # -38.42 # -72.12 # -3.84 # -68.75 # -18.2 # -31.08 # -54.15 # -19.37,-28.79,-19.37,127.5,7,13,39.95,-72.12,2006-04-27,30,70
STTK,4,75.0,-0.37,164.0,23.61,0.28502809538872925,-86.36 # 33.56 # 13.66 # 37.65,33.56 # 13.66 # 37.65,28.29,33.56,-86.36,-86.36,-86.36,82.5,3,1,37.65,-86.36,2021-03-25,30,70
TPB,8,75.0,12.34,148.0,18.87,1.7840198042294508,69.78 # 19.99 # 28.7 # 7.67 # -29.51 # 21.92 # -37.55 # 17.76,69.78 # 19.99 # 28.7 # 7.67 # 21.92 # 17.76,27.64,20.95,-29.51 # -37.55,-33.53,-33.53,70.0,6,2,69.78,-37.55,2016-06-10,30,70
CCNE,10,60.0,1.56,330.0,1.54,0.966464969665724,1.4 # -11.94 # 26.5 # 1.68 # 12.78 # 23.37 # -7.59 # 19.83 # -36.54 # -13.94,1.4 # 26.5 # 1.68 # 12.78 # 23.37 # 19.83,14.26,16.3,-11.94 # -7.59 # -36.54 # -13.94,-17.5,-12.94,252.0,6,4,26.5,-36.54,2007-08-07,30,70
BKKT,5,80.0,91.71,60.0,71.66,10.868564141733128,287.58 # -44.53 # 82.09 # 61.74 # 71.66,287.58 # 82.09 # 61.74 # 71.66,125.77,76.88,-44.53,-44.53,-44.53,23.0,4,1,287.58,-44.53,2021-10-11,30,70
AMPX,2,50.0,32.87,78.0,32.87,1.6185225296777068,71.21 # -5.46,71.21,71.21,71.21,-5.46,-5.46,-5.46,77.5,1,1,71.21,-5.46,2023-03-16,30,70
PLSE,8,75.0,10.34,151.0,28.54,0.5408505849756818,27.34 # 29.74 # -14.32 # 23.91 # 33.57 # 38.36 # -87.31 # 31.48,27.34 # 29.74 # 23.91 # 33.57 # 38.36 # 31.48,30.73,30.61,-14.32 # -87.31,-50.82,-50.82,99.5,6,2,38.36,-87.31,2016-12-13,30,70
CBUS,8,62.5,5.94,153.0,11.82,0.252483767061907,31.81 # 1.28 # -54.47 # 53.72 # 22.36 # -17.36 # -86.41 # 96.63,31.81 # 1.28 # 53.72 # 22.36 # 96.63,41.16,31.81,-54.47 # -17.36 # -86.41,-52.75,-54.47,113.5,5,3,96.63,-86.41,2018-03-26,30,70
TMC,2,50.0,13.32,178.0,13.32,1.1404824177102277,-24.58 # 51.22,51.22,51.22,51.22,-24.58,-24.58,-24.58,178.5,1,1,51.22,-24.58,2021-10-11,30,70
RGP,19,68.42,5.07,162.0,9.64,2.07369538259021,11.83 # -7.78 # 9.64 # 18.99 # -27.16 # -32.17 # 8.24 # 13.92 # 11.66 # 19.16 # 11.86 # 2.58 # 22.46 # 17.95 # 16.39 # 4.47 # -2.11 # -1.26 # -2.38,11.83 # 9.64 # 18.99 # 8.24 # 13.92 # 11.66 # 19.16 # 11.86 # 2.58 # 22.46 # 17.95 # 16.39 # 4.47,13.01,11.86,-7.78 # -27.16 # -32.17 # -2.11 # -1.26 # -2.38,-12.14,-5.08,113.0,13,6,22.46,-32.17,2006-06-08,30,70
GBLI,11,81.82,3.43,222.0,10.84,0.8108564542070754,2.88 # -69.57 # 14.12 # 26.97 # 23.16 # 17.37 # 10.84 # -7.13 # 3.0 # 4.07 # 12.07,2.88 # 14.12 # 26.97 # 23.16 # 17.37 # 10.84 # 3.0 # 4.07 # 12.07,12.72,12.07,-69.57 # -7.13,-38.35,-38.35,136.0,9,2,26.97,-69.57,2006-05-23,30,70
FULC,8,62.5,28.64,111.0,2.6,2.871839766759577,1.98 # 3.22 # 157.91 # -20.66 # -36.47 # 48.29 # -31.37 # 106.21,1.98 # 3.22 # 157.91 # 48.29 # 106.21,63.52,48.29,-20.66 # -36.47 # -31.37,-29.5,-31.37,103.5,5,3,157.91,-36.47,2019-08-15,30,70
EPIX,8,50.0,-12.36,206.0,-20.11,0.033807622719086036,-68.77 # -87.57 # 76.65 # 8.37 # 36.03 # 37.75 # -48.58 # -52.77,76.65 # 8.37 # 36.03 # 37.75,39.7,36.89,-68.77 # -87.57 # -48.58 # -52.77,-64.42,-60.77,118.5,4,4,76.65,-87.57,2015-07-15,30,70
NN,2,50.0,-23.38,294.0,-23.38,0.5135059781698931,3.76 # -50.51,3.76,3.76,3.76,-50.51,-50.51,-50.51,294.0,1,1,3.76,-50.51,2021-03-24,30,70
UIS,21,61.9,4.95,181.0,7.15,0.24113309348946838,-2.2 # 19.24 # -83.03 # 112.5 # 22.98 # -15.09 # 29.35 # 7.5 # 32.93 # 7.15 # 16.76 # -0.66 # -54.49 # -20.75 # -18.99 # 22.1 # 58.54 # 31.13 # 3.94 # -70.69 # 5.79,19.24 # 112.5 # 22.98 # 29.35 # 7.5 # 32.93 # 7.15 # 16.76 # 22.1 # 58.54 # 31.13 # 3.94 # 5.79,28.45,22.1,-2.2 # -83.03 # -15.09 # -0.66 # -54.49 # -20.75 # -18.99 # -70.69,-33.24,-19.87,131.0,13,8,112.5,-83.03,2006-04-19,30,70
DJCO,13,76.92,5.77,134.0,5.21,1.9415649882303967,0.95 # 0.15 # 1.23 # 10.72 # 5.79 # -12.2 # 9.25 # 5.21 # -4.17 # 11.33 # 26.0 # 26.0 # -5.26,0.95 # 0.15 # 1.23 # 10.72 # 5.79 # 9.25 # 5.21 # 11.33 # 26.0 # 26.0,9.66,7.52,-12.2 # -4.17 # -5.26,-7.21,-5.26,89.0,10,3,26.0,-12.2,2006-02-07,30,70
PLL,8,62.5,11.73,117.0,6.47,1.5235170979270707,8.09 # -7.99 # -3.37 # 52.34 # 28.46 # 4.85 # 64.55 # -53.04,8.09 # 52.34 # 28.46 # 4.85 # 64.55,31.66,28.46,-7.99 # -3.37 # -53.04,-21.47,-7.99,92.5,5,3,64.55,-53.04,2018-02-07,30,70
NKTX,3,33.33,-24.94,307.0,-58.81,0.19270988720634757,53.51 # -58.81 # -69.52,53.51,53.51,53.51,-58.81 # -69.52,-64.17,-64.17,342.0,1,2,53.51,-69.52,2020-07-31,30,70
EAF,5,20.0,-19.19,261.0,-11.21,0.22168320481768455,-8.52 # -11.21 # 28.72 # -40.63 # -64.29,28.72,28.72,28.72,-8.52 # -11.21 # -40.63 # -64.29,-31.16,-25.92,301.0,1,4,28.72,-64.29,2018-10-25,30,70
TBI,21,71.43,10.68,155.0,8.67,6.573632103983193,-15.79 # -12.49 # 0.64 # 35.52 # 43.81 # 16.92 # 25.04 # 14.89 # 23.04 # 13.84 # 8.67 # -3.31 # 23.16 # 5.0 # 18.71 # -14.58 # -3.29 # 42.54 # -3.81 # 5.24 # 0.54,0.64 # 35.52 # 43.81 # 16.92 # 25.04 # 14.89 # 23.04 # 13.84 # 8.67 # 23.16 # 5.0 # 18.71 # 42.54 # 5.24 # 0.54,18.5,16.92,-15.79 # -12.49 # -3.31 # -14.58 # -3.29 # -3.81,-8.88,-8.15,111.0,15,6,43.81,-15.79,2006-05-31,30,70
ACIC,19,52.63,-5.06,138.0,0.14,0.07511718673731987,0.14 # -53.85 # 24.52 # -3.33 # -2.44 # -20.0 # 13.33 # 5.54 # 0.89 # 43.4 # -10.15 # 19.85 # 6.94 # 24.46 # 14.53 # -49.26 # -2.25 # -24.92 # -83.65,0.14 # 24.52 # 13.33 # 5.54 # 0.89 # 43.4 # 19.85 # 6.94 # 24.46 # 14.53,15.36,13.93,-53.85 # -3.33 # -2.44 # -20.0 # -10.15 # -49.26 # -2.25 # -24.92 # -83.65,-27.76,-20.0,102.0,10,9,43.4,-83.65,2008-01-17,30,70
COGT,6,50.0,-15.83,168.0,-0.42,0.08063474155233104,-89.24 # 21.87 # -9.33 # 22.03 # 8.49 # -48.79,21.87 # 22.03 # 8.49,17.46,21.87,-89.24 # -9.33 # -48.79,-49.12,-48.79,99.5,3,3,22.03,-89.24,2018-09-18,30,70
MOV,15,60.0,3.29,193.0,2.1,1.0352785260365798,-19.55 # -35.13 # 2.1 # 30.22 # 68.65 # 13.13 # 7.37 # 8.17 # 8.44 # 26.83 # 0.56 # -6.14 # -0.43 # -34.74 # -20.17,2.1 # 30.22 # 68.65 # 13.13 # 7.37 # 8.17 # 8.44 # 26.83 # 0.56,18.38,8.44,-19.55 # -35.13 # -6.14 # -0.43 # -34.74 # -20.17,-19.36,-19.86,183.0,9,6,68.65,-35.13,2007-07-25,30,70
LMB,11,72.73,1.43,100.0,1.24,1.0602145204456805,2.45 # 1.24 # 0.41 # 10.42 # 1.17 # 15.16 # 4.93 # -8.55 # -19.68 # 27.95 # -19.75,2.45 # 1.24 # 0.41 # 10.42 # 1.17 # 15.16 # 4.93 # 27.95,7.97,3.69,-8.55 # -19.68 # -19.75,-16.0,-19.68,67.0,8,3,27.95,-19.75,2014-12-26,30,70
TRC,18,55.56,2.65,186.0,4.19,1.3687886351014285,16.55 # -10.78 # -17.71 # -17.67 # -6.89 # 9.74 # 23.36 # -10.8 # 21.94 # -2.41 # -17.36 # 4.42 # 3.97 # 8.98 # 17.07 # 10.52 # 15.0 # -0.18,16.55 # 9.74 # 23.36 # 21.94 # 4.42 # 3.97 # 8.98 # 17.07 # 10.52 # 15.0,13.16,12.76,-10.78 # -17.71 # -17.67 # -6.89 # -10.8 # -2.41 # -17.36 # -0.18,-10.48,-10.79,151.0,10,8,23.36,-17.71,2006-05-19,30,70
PHAT,4,50.0,-2.33,207.0,-15.77,0.477136658433001,84.11 # 1.27 # -61.92 # -32.8,84.11 # 1.27,42.69,42.69,-61.92 # -32.8,-47.36,-47.36,135.5,2,2,84.11,-61.92,2019-12-12,30,70
DSP,2,50.0,-24.13,260.0,-24.13,0.2772664008472363,-78.75 # 30.5,30.5,30.5,30.5,-78.75,-78.75,-78.75,260.0,1,1,30.5,-78.75,2021-07-09,30,70
