ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
MDAI,2,50.0,-7.93,116.0,-7.93,0.683707983962556,32.57 # -48.43,32.57,32.57,32.57,-48.43,-48.43,-48.43,116.0,1,1,32.57,-48.43,2022-12-22,30,70
EGRX,11,54.55,2.66,180.0,4.9,0.6272566647363693,29.18 # 50.38 # 4.9 # 50.45 # -12.97 # -30.55 # -12.91 # -2.0 # 12.62 # 7.43 # -67.22,29.18 # 50.38 # 4.9 # 50.45 # 12.62 # 7.43,25.83,20.9,-12.97 # -30.55 # -12.91 # -2.0 # -67.22,-25.13,-12.97,151.0,6,5,50.45,-67.22,2014-04-28,30,70
HAIA,1,100.0,6.78,33.0,6.78,1.0678137721187526,6.78,6.78,6.78,6.78,,,,33.0,1,0,6.78,6.78,2022-05-19,30,70
QNCX,6,83.33,23.11,142.0,44.79,0.09500536388744288,59.85 # 29.84 # 78.87 # 59.75 # -98.53 # 8.85,59.85 # 29.84 # 78.87 # 59.75 # 8.85,47.43,59.75,-98.53,-98.53,-98.53,85.0,5,1,78.87,-98.53,2019-06-04,30,70
EGIO,20,50.0,-1.58,159.0,-3.17,0.2331696903637381,-22.47 # -38.32 # 31.03 # 27.17 # -33.57 # -22.9 # 9.22 # 20.26 # -31.62 # 40.74 # 40.85 # 5.77 # -21.32 # 73.25 # 10.18 # -7.21 # 0.88 # -35.74 # -19.42 # -58.33,31.03 # 27.17 # 9.22 # 20.26 # 40.74 # 40.85 # 5.77 # 73.25 # 10.18 # 0.88,25.94,23.72,-22.47 # -38.32 # -33.57 # -22.9 # -31.62 # -21.32 # -7.21 # -35.74 # -19.42 # -58.33,-29.09,-27.26,128.5,10,10,73.25,-58.33,2007-06-29,30,70
ALLT,15,53.33,-6.43,233.0,8.91,0.07480622173050057,-24.58 # -29.17 # -31.05 # 25.88 # 46.83 # -25.73 # -57.72 # 15.47 # 13.28 # 14.71 # 8.91 # 41.98 # 24.57 # -79.82 # -40.0,25.88 # 46.83 # 15.47 # 13.28 # 14.71 # 8.91 # 41.98 # 24.57,23.95,20.02,-24.58 # -29.17 # -31.05 # -25.73 # -57.72 # -79.82 # -40.0,-41.15,-31.05,158.0,8,7,46.83,-79.82,2006-12-08,30,70
TLSA,5,80.0,68.21,138.0,60.4,6.838795252997903,60.4 # 215.93 # 77.14 # -40.54 # 28.13,60.4 # 215.93 # 77.14 # 28.13,95.4,68.77,-40.54,-40.54,-40.54,131.0,4,1,215.93,-40.54,2019-03-04,30,70
RCAT,23,60.87,92.52,144.0,45.52,1727.6128056704326,-16.67 # -33.33 # 0.0 # 100.0 # 400.0 # 150.0 # 200.0 # 900.0 # 50.0 # -33.33 # 66.67 # -25.93 # -25.0 # 60.0 # 75.0 # -78.71 # -25.0 # 33.33 # 204.0 # 45.52 # 66.89 # -29.19 # 43.69,0.0 # 100.0 # 400.0 # 150.0 # 200.0 # 900.0 # 50.0 # 66.67 # 60.0 # 75.0 # 33.33 # 204.0 # 45.52 # 66.89 # 43.69,159.67,66.89,-16.67 # -33.33 # -33.33 # -25.93 # -25.0 # -78.71 # -25.0 # -29.19,-33.4,-27.56,103.0,14,9,900.0,-78.71,2006-06-26,30,70
BYFC,17,52.94,8.38,205.0,0.28,0.8569349234506373,0.28 # 7.04 # 6.77 # -13.61 # -36.95 # 55.18 # -7.56 # -31.11 # 12.68 # 49.28 # 12.78 # -7.41 # 16.67 # -29.76 # 188.96 # -54.9 # -25.94,0.28 # 7.04 # 6.77 # 55.18 # 12.68 # 49.28 # 12.78 # 16.67 # 188.96,38.85,12.78,-13.61 # -36.95 # -7.56 # -31.11 # -7.41 # -29.76 # -54.9 # -25.94,-25.9,-27.85,183.0,9,8,188.96,-54.9,2006-02-23,30,70
DRIO,8,62.5,-1.04,247.0,6.17,0.31222036703868544,7.84 # -71.13 # 4.5 # 47.64 # 65.79 # 24.64 # -47.62 # -39.95,7.84 # 4.5 # 47.64 # 65.79 # 24.64,30.08,24.64,-71.13 # -47.62 # -39.95,-52.9,-47.62,153.5,5,3,65.79,-71.13,2016-08-16,30,70
DOMA,2,0.0,-48.83,370.0,-48.83,0.05596308332896879,-94.2 # -3.46,,,,-94.2 # -3.46,-48.83,-48.83,369.5,0,2,-3.46,-94.2,2021-07-26,30,70
BRBS,16,75.0,0.11,116.0,5.89,0.4036575082548186,3.96 # 5.0 # 10.53 # 16.67 # 11.67 # 6.25 # 0.87 # 10.15 # 11.42 # 7.12 # -2.5 # 5.52 # -3.65 # 7.03 # -6.61 # -81.61,3.96 # 5.0 # 10.53 # 16.67 # 11.67 # 6.25 # 0.87 # 10.15 # 11.42 # 7.12 # 5.52 # 7.03,8.02,7.08,-2.5 # -3.65 # -6.61 # -81.61,-23.59,-5.13,56.0,12,4,16.67,-81.61,2012-11-06,30,70
IMUX,9,55.56,2.35,151.0,5.04,0.6958244263666653,35.88 # -33.16 # -45.95 # 14.89 # -4.99 # 8.47 # -35.39 # 76.38 # 5.04,35.88 # 14.89 # 8.47 # 76.38 # 5.04,28.13,14.89,-33.16 # -45.95 # -4.99 # -35.39,-29.87,-34.28,110.0,5,4,76.38,-45.95,2014-09-23,30,70
BEEP,1,0.0,-34.27,115.0,-34.27,0.6572649728704105,-34.27,,,,-34.27,-34.27,-34.27,115.0,0,1,-34.27,-34.27,2023-09-19,30,70
MCHX,21,52.38,-0.16,155.0,11.35,0.3941015009227561,-26.78 # 16.13 # -17.82 # 49.19 # -34.0 # 30.49 # 25.97 # -39.83 # 19.89 # 28.3 # -49.95 # 11.67 # -27.68 # 11.35 # 23.33 # -1.63 # -27.92 # 23.67 # 24.6 # -17.86 # -24.43,16.13 # 49.19 # 30.49 # 25.97 # 19.89 # 28.3 # 11.67 # 11.35 # 23.33 # 23.67 # 24.6,24.05,23.67,-26.78 # -17.82 # -34.0 # -39.83 # -49.95 # -27.68 # -1.63 # -27.92 # -17.86 # -24.43,-26.79,-27.23,131.0,11,10,49.19,-49.95,2006-02-07,30,70
UCL,5,60.0,1.47,134.0,3.16,0.9006530362300047,-4.5 # -41.13 # 33.33 # 16.47 # 3.16,33.33 # 16.47 # 3.16,17.65,16.47,-4.5 # -41.13,-22.81,-22.81,141.0,3,2,33.33,-41.13,2020-07-08,30,70
EDRY,5,60.0,3.89,172.0,6.19,1.0830881920589592,35.11 # 18.28 # -17.38 # -22.76 # 6.19,35.11 # 18.28 # 6.19,19.86,18.28,-17.38 # -22.76,-20.07,-20.07,193.0,3,2,35.11,-22.76,2018-08-08,30,70
ASYS,18,55.56,-0.01,158.0,5.13,0.381716055466742,40.17 # 23.75 # 20.97 # -46.63 # -7.54 # -50.07 # 28.04 # 15.33 # -38.04 # -4.01 # 4.2 # -15.86 # 14.31 # 6.06 # -9.0 # 37.85 # 32.79 # -52.53,40.17 # 23.75 # 20.97 # 28.04 # 15.33 # 4.2 # 14.31 # 6.06 # 37.85 # 32.79,22.35,22.36,-46.63 # -7.54 # -50.07 # -38.04 # -4.01 # -15.86 # -9.0 # -52.53,-27.96,-26.95,155.5,10,8,40.17,-52.53,2006-03-28,30,70
AENT,3,33.33,-26.31,124.0,-21.68,0.3301916360675603,1.02 # -58.27 # -21.68,1.02,1.02,1.02,-58.27 # -21.68,-39.97,-39.97,115.0,1,2,1.02,-58.27,2022-05-12,30,70
GEG,15,40.0,-8.85,213.0,-6.96,0.06562954727529743,-43.22 # 37.66 # -60.21 # -32.94 # 40.49 # 21.47 # 24.69 # -8.29 # -1.2 # -58.64 # -59.91 # 17.19 # -27.62 # -6.96 # 24.73,37.66 # 40.49 # 21.47 # 24.69 # 17.19 # 24.73,27.7,24.71,-43.22 # -60.21 # -32.94 # -8.29 # -1.2 # -58.64 # -59.91 # -27.62 # -6.96,-33.22,-32.94,173.0,6,9,40.49,-60.21,2006-05-10,30,70
CLST,1,0.0,-12.3,492.0,-12.3,0.8770370483398438,-12.3,,,,-12.3,-12.3,-12.3,492.0,0,1,-12.3,-12.3,2022-03-08,30,70
CETY,1,0.0,-11.76,159.0,-11.76,0.8823528586786963,-11.76,,,,-11.76,-11.76,-11.76,159.0,0,1,-11.76,-11.76,2023-04-06,30,70
GSIT,15,53.33,-0.66,159.0,0.15,0.5459925408215685,-28.57 # 6.94 # 68.1 # -30.24 # 12.33 # 12.08 # -0.53 # -18.94 # 27.43 # 13.75 # 0.15 # 7.5 # -13.5 # -30.22 # -36.26,6.94 # 68.1 # 12.33 # 12.08 # 27.43 # 13.75 # 0.15 # 7.5,18.54,12.21,-28.57 # -30.24 # -0.53 # -18.94 # -13.5 # -30.22 # -36.26,-22.61,-28.57,157.0,8,7,68.1,-36.26,2007-05-30,30,70
OWLT,3,33.33,-34.2,225.0,-72.04,0.07931305159880776,-72.04 # -81.16 # 50.6,50.6,50.6,50.6,-72.04 # -81.16,-76.6,-76.6,232.0,1,2,50.6,-81.16,2021-07-12,30,70
SNCR,19,42.11,-4.21,165.0,-3.51,0.19249088102012968,-2.67 # -47.28 # 22.95 # 15.51 # 5.21 # 34.16 # 2.35 # -3.51 # 20.44 # -68.71 # -12.9 # 19.55 # -17.02 # -10.32 # 13.91 # -5.85 # -7.51 # -18.8 # -19.41,22.95 # 15.51 # 5.21 # 34.16 # 2.35 # 20.44 # 19.55 # 13.91,16.76,17.53,-2.67 # -47.28 # -3.51 # -68.71 # -12.9 # -17.02 # -10.32 # -5.85 # -7.51 # -18.8 # -19.41,-19.45,-12.9,116.0,8,11,34.16,-68.71,2006-07-10,30,70
RPHM,4,25.0,-20.11,101.0,-26.46,0.1914256473705046,-3.17 # -49.74 # 45.41 # -72.95,45.41,45.41,45.41,-3.17 # -49.74 # -72.95,-41.95,-49.74,94.5,1,3,45.41,-72.95,2021-05-13,30,70
SMSI,20,55.0,6.64,176.0,10.71,0.3145810179866627,81.14 # 27.21 # 35.87 # -28.08 # 10.47 # -2.97 # -89.01 # -22.45 # -11.11 # 42.7 # 32.18 # -52.59 # 55.43 # 20.29 # 10.95 # 45.43 # 35.13 # -47.59 # -6.41 # -3.75,81.14 # 27.21 # 35.87 # 10.47 # 42.7 # 32.18 # 55.43 # 20.29 # 10.95 # 45.43 # 35.13,36.07,35.13,-28.08 # -2.97 # -89.01 # -22.45 # -11.11 # -52.59 # -47.59 # -6.41 # -3.75,-29.33,-22.45,122.5,11,9,81.14,-89.01,2006-08-11,30,70
XOS,3,0.0,-38.13,182.0,-46.57,0.18276178058715273,-64.69 # -46.57 # -3.12,,,,-64.69 # -46.57 # -3.12,-38.13,-46.57,195.0,0,3,-3.12,-64.69,2021-08-16,30,70
ALGS,2,0.0,-65.06,426.0,-65.06,0.04923983634246826,-92.05 # -38.07,,,,-92.05 # -38.07,-65.06,-65.06,426.0,0,2,-38.07,-92.05,2021-07-02,30,70
SABS,4,25.0,-12.92,139.0,-10.84,0.17752203684794754,-85.51 # -19.23 # 55.52 # -2.45,55.52,55.52,55.52,-85.51 # -19.23 # -2.45,-35.73,-19.23,84.0,1,3,55.52,-85.51,2021-10-25,30,70
INTG,16,56.25,0.92,215.0,0.59,0.9184758970509743,-1.87 # 13.45 # 3.51 # -39.43 # 27.38 # 0.97 # -2.57 # 5.54 # 4.0 # -1.72 # 0.21 # 5.03 # -2.6 # 32.45 # -5.68 # -23.98,13.45 # 3.51 # 27.38 # 0.97 # 5.54 # 4.0 # 0.21 # 5.03 # 32.45,10.28,5.03,-1.87 # -39.43 # -2.57 # -1.72 # -2.6 # -5.68 # -23.98,-11.12,-2.6,124.5,9,7,32.45,-39.43,2006-02-08,30,70
AAGR,2,50.0,-40.05,56.0,-40.05,0.1679606597678939,3.71 # -83.8,3.71,3.71,3.71,-83.8,-83.8,-83.8,56.0,1,1,3.71,-83.8,2022-11-07,30,70
HNNA,16,56.25,-2.58,202.0,2.33,0.4072781891059536,4.0 # -58.53 # -11.76 # 13.46 # 35.29 # 7.27 # 10.32 # 0.67 # 8.36 # 12.28 # 9.7 # -7.25 # -35.09 # -10.71 # -9.58 # -9.79,4.0 # 13.46 # 35.29 # 7.27 # 10.32 # 0.67 # 8.36 # 12.28 # 9.7,11.26,9.7,-58.53 # -11.76 # -7.25 # -35.09 # -10.71 # -9.58 # -9.79,-20.39,-10.71,171.5,9,7,35.29,-58.53,2006-07-31,30,70
STIX,3,0.0,-50.6,167.0,-72.44,0.06392356739123627,-3.35 # -76.0 # -72.44,,,,-3.35 # -76.0 # -72.44,-50.6,-72.44,193.0,0,3,-3.35,-76.0,2022-05-20,30,70
RAIN,3,33.33,2.7,159.0,-15.2,0.5709516338973236,-64.06 # 87.35 # -15.2,87.35,87.35,87.35,-64.06 # -15.2,-39.63,-39.63,147.0,1,2,87.35,-64.06,2021-09-21,30,70
BOTJ,12,50.0,0.03,233.0,-0.58,0.9009697062213189,13.51 # -11.76 # -12.5 # 25.79 # 2.86 # 3.64 # 16.41 # -4.03 # -20.13 # -7.13 # -14.4 # 8.08,13.51 # 25.79 # 2.86 # 3.64 # 16.41 # 8.08,11.71,10.8,-11.76 # -12.5 # -4.03 # -20.13 # -7.13 # -14.4,-11.66,-12.13,270.0,6,6,25.79,-20.13,2006-07-24,30,70
NVNO,7,42.86,0.32,145.0,-4.04,0.5292735129795277,-42.36 # -46.88 # 78.42 # -37.75 # 23.12 # -4.04 # 31.73,78.42 # 23.12 # 31.73,44.42,31.73,-42.36 # -46.88 # -37.75 # -4.04,-32.76,-40.06,122.0,3,4,78.42,-46.88,2018-06-28,30,70
BGXX,2,0.0,-33.93,177.0,-33.93,0.37406974816698096,-8.96 # -58.91,,,,-8.96 # -58.91,-33.93,-33.93,177.0,0,2,-8.96,-58.91,2022-08-02,30,70
ASRV,9,55.56,2.64,304.0,3.7,0.8886484142602706,-52.37 # 50.24 # 20.36 # -1.22 # 3.7 # -10.05 # 9.49 # -9.86 # 13.46,50.24 # 20.36 # 3.7 # 9.49 # 13.46,19.45,13.46,-52.37 # -1.22 # -10.05 # -9.86,-18.38,-9.95,216.0,5,4,50.24,-52.37,2007-04-19,30,70
EAR,2,0.0,-87.73,461.0,-87.73,0.012242026952219945,-93.03 # -82.43,,,,-93.03 # -82.43,-87.73,-87.73,461.0,0,2,-82.43,-93.03,2021-05-11,30,70
BWEN,17,52.94,-4.35,192.0,5.0,0.021747254452190286,-5.88 # 32.07 # -64.52 # 24.0 # -61.53 # 14.84 # -79.55 # 69.54 # -73.55 # -46.1 # 26.13 # 5.0 # 62.02 # 81.25 # -46.43 # 7.51 # -18.71,32.07 # 24.0 # 14.84 # 69.54 # 26.13 # 5.0 # 62.02 # 81.25 # 7.51,35.82,26.13,-5.88 # -64.52 # -61.53 # -79.55 # -73.55 # -46.1 # -46.43 # -18.71,-49.53,-53.98,84.0,9,8,81.25,-79.55,2006-02-13,30,70
AXDX,19,42.11,-0.46,144.0,-5.16,0.21127274388576736,-5.16 # -2.81 # -36.51 # -14.38 # 49.68 # 40.69 # 51.01 # 25.31 # -7.31 # -12.35 # 27.53 # 8.5 # -12.26 # -32.3 # 17.36 # 31.11 # -79.79 # -25.77 # -31.35,49.68 # 40.69 # 51.01 # 25.31 # 27.53 # 8.5 # 17.36 # 31.11,31.4,29.32,-5.16 # -2.81 # -36.51 # -14.38 # -7.31 # -12.35 # -12.26 # -32.3 # -79.79 # -25.77 # -31.35,-23.64,-14.38,119.0,8,11,51.01,-79.79,2006-07-11,30,70
CDIO,2,0.0,-64.78,140.0,-64.78,0.1002754449642871,-80.2 # -49.37,,,,-80.2 # -49.37,-64.78,-64.78,140.5,0,2,-49.37,-80.2,2022-10-21,30,70
PRE,3,33.33,-42.74,184.0,-48.19,0.09503568507764167,2.0 # -82.01 # -48.19,2.0,2.0,2.0,-82.01 # -48.19,-65.1,-65.1,150.0,1,2,2.0,-82.01,2021-08-06,30,70
ENLV,10,40.0,-2.5,201.0,-19.22,0.35497264511747495,27.04 # -39.67 # 2.18 # -26.53 # 81.67 # -27.94 # -24.13 # 47.52 # -14.31 # -50.86,27.04 # 2.18 # 81.67 # 47.52,39.6,37.28,-39.67 # -26.53 # -27.94 # -24.13 # -14.31 # -50.86,-30.57,-27.24,127.5,4,6,81.67,-50.86,2014-10-13,30,70
DZSI,16,43.75,-8.97,184.0,-12.48,0.03610084805236499,-30.24 # -72.38 # -23.33 # -22.45 # 8.57 # 71.74 # -31.43 # -34.15 # 27.45 # 7.44 # 19.43 # -20.0 # 11.84 # -4.96 # 27.91 # -78.96,8.57 # 71.74 # 27.45 # 7.44 # 19.43 # 11.84 # 27.91,24.91,19.43,-30.24 # -72.38 # -23.33 # -22.45 # -31.43 # -34.15 # -20.0 # -4.96 # -78.96,-35.32,-30.24,123.0,7,9,71.74,-78.96,2006-05-19,30,70
ASMB,13,53.85,-0.19,214.0,9.52,0.06532701471643178,-23.13 # -47.16 # 19.3 # -4.85 # 33.56 # -46.21 # 18.34 # -68.63 # 75.21 # 104.71 # -88.25 # 9.52 # 15.09,19.3 # 33.56 # 18.34 # 75.21 # 104.71 # 9.52 # 15.09,39.39,19.3,-23.13 # -47.16 # -4.85 # -46.21 # -68.63 # -88.25,-46.37,-46.69,188.0,7,6,104.71,-88.25,2011-07-14,30,70
HHS,17,70.59,-5.48,235.0,4.41,0.09170047261329564,11.76 # -68.21 # 11.34 # 18.44 # 0.42 # -12.45 # 1.66 # 7.6 # -72.03 # 4.41 # -53.33 # 5.14 # 4.33 # 37.71 # 17.68 # 25.46 # -33.05,11.76 # 11.34 # 18.44 # 0.42 # 1.66 # 7.6 # 4.41 # 5.14 # 4.33 # 37.71 # 17.68 # 25.46,12.16,9.47,-68.21 # -12.45 # -72.03 # -53.33 # -33.05,-47.81,-53.33,179.0,12,5,37.71,-72.03,2006-06-14,30,70
AAME,15,60.0,2.26,213.0,6.4,0.9312669721096193,15.83 # 36.9 # -49.52 # -17.27 # -0.51 # 12.02 # 16.42 # 0.51 # 6.4 # 9.77 # 25.51 # -27.47 # -12.0 # -8.28 # 25.65,15.83 # 36.9 # 12.02 # 16.42 # 0.51 # 6.4 # 9.77 # 25.51 # 25.65,16.56,15.83,-49.52 # -17.27 # -0.51 # -27.47 # -12.0 # -8.28,-19.17,-14.63,142.0,9,6,36.9,-49.52,2006-03-01,30,70
NEOV,6,83.33,15.6,93.0,4.52,2.189913323330026,33.75 # 0.93 # -2.55 # 2.38 # 52.43 # 6.67,33.75 # 0.93 # 2.38 # 52.43 # 6.67,19.23,6.67,-2.55,-2.55,-2.55,59.5,5,1,52.43,-2.55,2020-11-30,30,70
LPTV,3,66.67,7.14,172.0,21.95,0.46280993330083225,21.95 # 78.18 # -78.7,21.95 # 78.18,50.07,50.07,-78.7,-78.7,-78.7,206.0,2,1,78.18,-78.7,2021-03-23,30,70
BNGO,5,40.0,-19.37,223.0,-43.78,0.044889795124339604,-63.67 # 53.85 # 47.06 # -43.78 # -90.29,53.85 # 47.06,50.45,50.45,-63.67 # -43.78 # -90.29,-65.91,-63.67,253.0,2,3,53.85,-90.29,2018-12-24,30,70
XAIR,4,75.0,9.91,223.0,27.77,0.6437632391253909,59.09 # 39.53 # 16.0 # -75.0,59.09 # 39.53 # 16.0,38.21,39.53,-75.0,-75.0,-75.0,168.5,3,1,59.09,-75.0,2018-11-19,30,70
IROQ,10,70.0,1.11,180.0,4.61,0.977307045678291,3.94 # 2.16 # 6.59 # 5.28 # -0.05 # -18.64 # 11.95 # 24.71 # -33.49 # 8.61,3.94 # 2.16 # 6.59 # 5.28 # 11.95 # 24.71 # 8.61,9.03,6.59,-0.05 # -18.64 # -33.49,-17.39,-18.64,126.0,7,3,24.71,-33.49,2011-07-29,30,70
BAFN,3,33.33,-7.76,184.0,-25.96,0.699602484757458,30.0 # -25.96 # -27.31,30.0,30.0,30.0,-25.96 # -27.31,-26.64,-26.64,237.0,1,2,30.0,-27.31,2021-08-30,30,70
DTIL,3,0.0,-43.62,387.0,-31.36,0.041724612214631134,-31.36 # -5.96 # -93.54,,,,-31.36 # -5.96 # -93.54,-43.62,-31.36,286.0,0,3,-5.96,-93.54,2019-04-18,30,70
PPSI,7,28.57,-13.24,183.0,-5.94,0.1910286812016187,-5.34 # -49.45 # 4.17 # -5.94 # -66.88 # -16.36 # 47.11,4.17 # 47.11,25.64,25.64,-5.34 # -49.45 # -5.94 # -66.88 # -16.36,-28.8,-16.36,168.0,2,5,47.11,-66.88,2014-03-12,30,70
NERV,14,57.14,18.33,121.0,8.79,3.9627756571743467,-1.11 # 145.34 # -6.13 # 18.38 # 13.23 # 43.88 # 4.34 # 54.64 # -7.89 # 44.92 # -59.57 # -5.18 # -10.82 # 22.55,145.34 # 18.38 # 13.23 # 43.88 # 4.34 # 54.64 # 44.92 # 22.55,43.41,33.21,-1.11 # -6.13 # -7.89 # -59.57 # -5.18 # -10.82,-15.12,-7.01,94.0,8,6,145.34,-59.57,2014-09-23,30,70
BDL,16,75.0,6.46,187.0,10.86,1.5534613840719091,8.91 # 22.41 # 20.78 # -58.9 # 25.38 # 27.78 # 43.56 # 1.3 # 12.76 # 8.97 # -14.64 # 14.55 # -31.42 # 20.1 # 2.91 # -1.06,8.91 # 22.41 # 20.78 # 25.38 # 27.78 # 43.56 # 1.3 # 12.76 # 8.97 # 14.55 # 20.1 # 2.91,17.45,17.32,-58.9 # -14.64 # -31.42 # -1.06,-26.5,-23.03,99.5,12,4,43.56,-58.9,2006-02-07,30,70
CTSO,16,62.5,5.14,177.0,10.98,0.4313126578452242,-22.81 # 21.43 # 4.55 # 10.97 # 75.82 # 26.21 # 30.11 # -1.58 # -1.45 # 14.29 # -52.83 # 37.21 # 11.0 # -70.51 # 64.23 # -64.37,21.43 # 4.55 # 10.97 # 75.82 # 26.21 # 30.11 # 14.29 # 37.21 # 11.0 # 64.23,29.58,23.82,-22.81 # -1.58 # -1.45 # -52.83 # -70.51 # -64.37,-35.59,-37.82,150.0,10,6,75.82,-70.51,2007-06-15,30,70
ARKR,14,64.29,-0.59,194.0,2.38,0.5643953435160461,3.41 # -64.07 # 15.52 # 17.46 # 0.14 # 21.78 # 1.35 # 16.12 # 13.45 # -8.11 # -17.72 # -0.74 # 9.3 # -16.18,3.41 # 15.52 # 17.46 # 0.14 # 21.78 # 1.35 # 16.12 # 13.45 # 9.3,10.95,13.45,-64.07 # -8.11 # -17.72 # -0.74 # -16.18,-21.36,-16.18,149.5,9,5,21.78,-64.07,2006-05-22,30,70
MIST,7,71.43,5.17,148.0,15.25,0.692021189768597,15.25 # -29.74 # 41.91 # 6.83 # 36.2 # 35.13 # -69.37,15.25 # 41.91 # 6.83 # 36.2 # 35.13,27.06,35.13,-29.74 # -69.37,-49.55,-49.55,117.0,5,2,41.91,-69.37,2019-09-27,30,70
NTIP,12,50.0,3.05,200.0,2.16,1.1439462641674791,8.77 # -36.9 # -7.69 # -10.48 # -12.84 # -4.44 # 33.06 # 17.57 # 16.13 # 16.44 # -9.33 # 26.26,8.77 # 33.06 # 17.57 # 16.13 # 16.44 # 26.26,19.71,17.01,-36.9 # -7.69 # -10.48 # -12.84 # -4.44 # -9.33,-13.61,-9.9,166.5,6,6,33.06,-36.9,2006-04-24,30,70
KACL,1,100.0,0.81,64.0,0.81,1.0080726463105796,0.81,0.81,0.81,0.81,,,,64.0,1,0,0.81,0.81,2022-05-16,30,70
LEE,22,54.55,5.64,161.0,4.41,0.06505939724876789,-20.01 # -97.37 # 158.0 # 35.12 # 4.76 # 24.19 # -57.55 # 40.0 # 12.61 # 20.51 # -5.66 # -33.58 # 25.0 # -5.88 # 35.0 # 4.05 # -22.61 # 12.15 # 12.14 # -5.29 # -8.99 # -2.52,158.0 # 35.12 # 4.76 # 24.19 # 40.0 # 12.61 # 20.51 # 25.0 # 35.0 # 4.05 # 12.15 # 12.14,31.96,22.35,-20.01 # -97.37 # -57.55 # -5.66 # -33.58 # -5.88 # -22.61 # -5.29 # -8.99 # -2.52,-25.95,-14.5,104.0,12,10,158.0,-97.37,2006-02-07,30,70
STRW,1,100.0,7.09,250.0,7.09,1.070931814740741,7.09,7.09,7.09,7.09,,,,250.0,1,0,7.09,7.09,2023-03-15,30,70
NICK,17,58.82,-1.14,182.0,0.83,0.6598802865808597,0.08 # -34.83 # 2.13 # -28.57 # 14.87 # 18.84 # 15.4 # 1.71 # -9.5 # 1.32 # -11.64 # 8.28 # -9.04 # -8.49 # 0.83 # 25.42 # -6.29,0.08 # 2.13 # 14.87 # 18.84 # 15.4 # 1.71 # 1.32 # 8.28 # 0.83 # 25.42,8.89,5.21,-34.83 # -28.57 # -9.5 # -11.64 # -9.04 # -8.49 # -6.29,-15.48,-9.5,171.0,10,7,25.42,-34.83,2006-11-06,30,70
JOB,13,46.15,-5.44,296.0,0.0,0.22629706923288795,18.87 # -39.76 # 21.67 # 36.36 # 0.0 # 7.41 # 33.33 # -31.29 # -56.76 # -50.0 # -5.36 # -7.41 # 2.17,18.87 # 21.67 # 36.36 # 0.0 # 7.41 # 33.33 # 2.17,17.12,18.87,-39.76 # -31.29 # -56.76 # -50.0 # -5.36 # -7.41,-31.76,-35.52,252.0,6,7,36.36,-56.76,2006-02-13,30,70
AP,17,70.59,0.65,183.0,8.65,0.38393351741932286,15.21 # -40.34 # -0.23 # 0.72 # 8.65 # 11.47 # 14.65 # -30.53 # 1.06 # 19.62 # -72.57 # 34.54 # 18.32 # 23.86 # -41.22 # 42.91 # 4.92,15.21 # 0.72 # 8.65 # 11.47 # 14.65 # 1.06 # 19.62 # 34.54 # 18.32 # 23.86 # 42.91 # 4.92,16.33,14.93,-40.34 # -0.23 # -30.53 # -72.57 # -41.22,-36.98,-40.34,140.0,12,5,42.91,-72.57,2007-02-26,30,70
DMAQ,1,100.0,1.12,29.0,1.12,1.0112262621154935,1.12,1.12,1.12,1.12,,,,29.0,1,0,1.12,1.12,2023-12-11,30,70
NSTS,2,0.0,-9.94,261.0,-9.94,0.8093392358511841,-5.75 # -14.13,,,,-5.75 # -14.13,-9.94,-9.94,261.0,0,2,-5.75,-14.13,2022-05-10,30,70
AWH,18,55.56,-7.1,214.0,2.31,0.019292652037002107,11.11 # 33.33 # -80.0 # -69.17 # 14.5 # 1.89 # 2.74 # 43.28 # -18.92 # -12.5 # 16.78 # -52.45 # -22.86 # 34.69 # -80.2 # -10.71 # 32.85 # 27.87,11.11 # 33.33 # 14.5 # 1.89 # 2.74 # 43.28 # 16.78 # 34.69 # 32.85 # 27.87,21.91,22.33,-80.0 # -69.17 # -18.92 # -12.5 # -52.45 # -22.86 # -80.2 # -10.71,-43.35,-37.65,154.5,10,8,43.28,-80.2,2006-05-17,30,70
DLA,22,54.55,-1.09,154.0,1.23,0.40499181131917555,2.99 # 17.2 # 1.95 # -46.4 # -22.13 # -6.9 # 0.0 # 0.51 # 34.0 # -30.48 # 30.89 # 12.7 # -6.49 # 12.26 # 7.59 # 28.86 # 24.14 # -39.87 # 10.87 # -39.63 # -13.48 # -2.56,2.99 # 17.2 # 1.95 # 0.0 # 0.51 # 34.0 # 30.89 # 12.7 # 12.26 # 7.59 # 28.86 # 24.14 # 10.87,14.15,12.26,-46.4 # -22.13 # -6.9 # -30.48 # -6.49 # -39.87 # -39.63 # -13.48 # -2.56,-23.1,-22.13,118.5,12,10,34.0,-46.4,2006-02-16,30,70
