ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy
MCY,41,24.39,-1.25,63.0,-3.54,0.528405624009155,-4.95 # -5.63 # -3.32 # 1.02 # -3.93 # -7.01 # -2.64 # -5.08 # 22.3 # -0.23 # -2.03 # -5.5 # 10.34 # -1.77 # -1.63 # -3.54 # -4.49 # 5.24 # 3.98 # -3.89 # 1.72 # 4.13 # -4.94 # -2.64 # -2.61 # -4.75 # -4.44 # 7.32 # -4.13 # -6.23 # -2.48 # -4.66 # -17.29 # -1.83 # -5.31 # 32.63 # -4.26 # -6.42 # -7.85 # -8.06 # 3.76,1.02 # 22.3 # 10.34 # 5.24 # 3.98 # 1.72 # 4.13 # 7.32 # 32.63 # 3.76,9.24,4.68,-4.95 # -5.63 # -3.32 # -3.93 # -7.01 # -2.64 # -5.08 # -0.23 # -2.03 # -5.5 # -1.77 # -1.63 # -3.54 # -4.49 # -3.89 # -4.94 # -2.64 # -2.61 # -4.75 # -4.44 # -4.13 # -6.23 # -2.48 # -4.66 # -17.29 # -1.83 # -5.31 # -4.26 # -6.42 # -7.85 # -8.06,-4.63,-4.44,54.0,10,31,32.63,-17.29,2006-05-18
ROG,29,44.83,3.47,123.0,-1.02,1.392540620769162,13.82 # 4.08 # 2.66 # -4.69 # 2.95 # -8.01 # -4.56 # 30.86 # -0.5 # -15.36 # -4.76 # -1.02 # 9.34 # 18.19 # -9.87 # -1.2 # 5.69 # 0.3 # -14.36 # 112.62 # -2.55 # 3.98 # -14.56 # -2.25 # 30.93 # -4.6 # -2.47 # -44.32 # 0.36,13.82 # 4.08 # 2.66 # 2.95 # 30.86 # 9.34 # 18.19 # 5.69 # 0.3 # 112.62 # 3.98 # 30.93 # 0.36,18.14,5.69,-4.69 # -8.01 # -4.56 # -0.5 # -15.36 # -4.76 # -1.02 # -9.87 # -1.2 # -14.36 # -2.55 # -14.56 # -2.25 # -4.6 # -2.47 # -44.32,-8.44,-4.65,105.0,13,16,112.62,-44.32,2006-01-19
BLMN,27,33.33,1.12,78.0,-4.07,0.7817591475796382,-1.79 # 47.31 # -3.87 # -4.07 # 10.4 # 0.11 # -3.41 # -4.44 # -10.75 # -4.9 # 8.71 # -11.58 # -10.54 # -6.4 # 0.93 # -22.02 # 108.55 # -14.96 # -4.09 # -2.78 # -20.59 # 0.14 # 2.98 # -5.55 # 1.57 # -10.33 # -8.29,47.31 # 10.4 # 0.11 # 8.71 # 0.93 # 108.55 # 0.14 # 2.98 # 1.57,20.08,2.98,-1.79 # -3.87 # -4.07 # -3.41 # -4.44 # -10.75 # -4.9 # -11.58 # -10.54 # -6.4 # -22.02 # -14.96 # -4.09 # -2.78 # -20.59 # -5.55 # -10.33 # -8.29,-8.35,-5.98,50.0,9,18,108.55,-22.02,2012-08-10
ARRY,7,14.29,-2.04,74.0,-6.58,0.7534395401096671,-6.05 # -5.23 # 49.87 # -6.58 # -17.22 # -12.8 # -16.27,49.87,49.87,49.87,-6.05 # -5.23 # -6.58 # -17.22 # -12.8 # -16.27,-10.69,-9.69,54.0,1,6,49.87,-17.22,2020-10-19
SIMO,46,36.96,0.36,74.0,-6.55,0.49244938549688605,-3.13 # -11.56 # 6.31 # 31.66 # -17.78 # -6.82 # -30.2 # -18.26 # 7.0 # -13.75 # 13.08 # -15.93 # 60.06 # -27.49 # -7.21 # -3.67 # -10.9 # 51.75 # -9.04 # -20.19 # -13.56 # -4.23 # -12.71 # 27.33 # 36.97 # 4.73 # 2.72 # -8.55 # 47.53 # -6.27 # -6.89 # 1.13 # 11.37 # -8.29 # -6.09 # -17.48 # 6.35 # -4.76 # 43.32 # -13.06 # 10.58 # -13.38 # -7.97 # -11.14 # -22.39 # 7.28,6.31 # 31.66 # 7.0 # 13.08 # 60.06 # 51.75 # 27.33 # 36.97 # 4.73 # 2.72 # 47.53 # 1.13 # 11.37 # 6.35 # 43.32 # 10.58 # 7.28,21.72,11.37,-3.13 # -11.56 # -17.78 # -6.82 # -30.2 # -18.26 # -13.75 # -15.93 # -27.49 # -7.21 # -3.67 # -10.9 # -9.04 # -20.19 # -13.56 # -4.23 # -12.71 # -8.55 # -6.27 # -6.89 # -8.29 # -6.09 # -17.48 # -4.76 # -13.06 # -13.38 # -7.97 # -11.14 # -22.39,-12.16,-11.14,57.0,17,29,60.06,-30.2,2006-01-19
GTX,15,26.67,-8.03,50.0,-5.08,0.22519998379079803,2.3 # -52.1 # 1.71 # 11.61 # -7.81 # -10.47 # -7.78 # -22.67 # -15.49 # -3.89 # -8.44 # -3.77 # -3.77 # -5.08 # 5.23,2.3 # 1.71 # 11.61 # 5.23,5.21,3.77,-52.1 # -7.81 # -10.47 # -7.78 # -22.67 # -15.49 # -3.89 # -8.44 # -3.77 # -3.77 # -5.08,-12.84,-7.81,34.0,4,11,11.61,-52.1,2019-02-08
VKTX,16,31.25,28.76,69.0,-7.24,5.1410937979281455,-14.61 # -14.79 # -5.63 # 184.25 # 24.88 # -2.88 # -4.54 # -10.1 # -8.84 # -16.39 # 0.59 # -12.63 # -10.82 # -23.78 # 352.68 # 22.79,184.25 # 24.88 # 0.59 # 352.68 # 22.79,117.04,24.88,-14.61 # -14.79 # -5.63 # -2.88 # -4.54 # -10.1 # -8.84 # -16.39 # -12.63 # -10.82 # -23.78,-11.37,-10.82,44.0,5,11,352.68,-23.78,2015-04-30
AMEH,28,21.43,-0.5,79.0,-8.47,0.01296642291018363,-94.12 # -42.86 # 80.0 # -6.67 # 0.0 # -44.0 # 65.79 # -35.71 # -7.41 # -13.57 # -32.67 # 19.35 # 0.48 # -15.11 # -20.33 # -7.59 # -4.51 # -9.36 # -22.26 # -10.31 # -3.24 # 257.37 # -31.99 # -20.17 # -1.24 # -6.32 # -16.4 # 8.68,80.0 # 0.0 # 65.79 # 19.35 # 0.48 # 257.37 # 8.68,61.67,19.35,-94.12 # -42.86 # -6.67 # -44.0 # -35.71 # -7.41 # -13.57 # -32.67 # -15.11 # -20.33 # -7.59 # -4.51 # -9.36 # -22.26 # -10.31 # -3.24 # -31.99 # -20.17 # -1.24 # -6.32 # -16.4,-21.23,-15.11,49.0,6,22,257.37,-94.12,2009-04-16
CRGY,5,0.0,-14.47,60.0,-14.1,0.4501248792249494,-7.5 # -14.1 # -27.02 # -9.49 # -14.23,,,,-7.5 # -14.1 # -27.02 # -9.49 # -14.23,-14.47,-14.1,66.0,0,5,-7.5,-27.02,2021-12-10
ARVN,10,30.0,-7.58,67.0,-8.57,0.38929171264898993,-11.95 # -5.19 # 9.58 # -37.71 # -0.68 # 10.13 # -14.8 # -26.29 # -12.2 # 13.28,9.58 # 10.13 # 13.28,11.0,10.13,-11.95 # -5.19 # -37.71 # -0.68 # -14.8 # -26.29 # -12.2,-15.55,-12.2,42.0,3,7,13.28,-37.71,2019-02-06
CWH,11,36.36,4.6,86.0,-5.94,1.2605956901100361,25.3 # 27.47 # -15.33 # 61.26 # 13.56 # -11.62 # -5.94 # -9.31 # -26.32 # -0.93 # -7.5,25.3 # 27.47 # 61.26 # 13.56,31.9,26.38,-15.33 # -11.62 # -5.94 # -9.31 # -26.32 # -0.93 # -7.5,-10.99,-9.31,93.0,4,7,61.26,-26.32,2016-11-23
VYX,36,33.33,2.37,88.0,-3.72,1.2685493626928979,2.27 # 25.42 # -2.57 # -0.57 # -0.49 # -10.21 # 31.23 # 0.38 # -13.57 # -16.01 # 8.35 # -2.56 # -5.34 # 9.93 # -7.2 # 24.93 # -7.43 # -6.66 # -8.53 # -3.8 # -3.65 # -10.63 # -7.2 # -3.49 # 1.38 # 24.38 # -9.56 # -8.29 # 11.12 # -9.91 # -4.81 # 114.98 # -7.03 # -15.87 # 7.33 # -11.03,2.27 # 25.42 # 31.23 # 0.38 # 8.35 # 9.93 # 24.93 # 1.38 # 24.38 # 11.12 # 114.98 # 7.33,21.81,10.52,-2.57 # -0.57 # -0.49 # -10.21 # -13.57 # -16.01 # -2.56 # -5.34 # -7.2 # -7.43 # -6.66 # -8.53 # -3.8 # -3.65 # -10.63 # -7.2 # -3.49 # -9.56 # -8.29 # -9.91 # -4.81 # -7.03 # -15.87 # -11.03,-7.35,-7.2,56.0,12,24,114.98,-16.01,2006-01-23
SNEX,34,47.06,5.92,108.0,-1.5,2.866677625439545,146.08 # -9.69 # 8.67 # -24.41 # 3.7 # 17.69 # -8.9 # 52.43 # -4.52 # -3.51 # 3.17 # -2.02 # -1.39 # 61.6 # -11.92 # 24.41 # -5.95 # 1.6 # 6.41 # -9.17 # -1.61 # 1.57 # 1.19 # -2.11 # -6.73 # 2.11 # -14.3 # -8.39 # 10.2 # 3.4 # -18.12 # -11.31 # -6.17 # 7.34,146.08 # 8.67 # 3.7 # 17.69 # 52.43 # 3.17 # 61.6 # 24.41 # 1.6 # 6.41 # 1.57 # 1.19 # 2.11 # 10.2 # 3.4 # 7.34,21.97,6.88,-9.69 # -24.41 # -8.9 # -4.52 # -3.51 # -2.02 # -1.39 # -11.92 # -5.95 # -9.17 # -1.61 # -2.11 # -6.73 # -14.3 # -8.39 # -18.12 # -11.31 # -6.17,-8.34,-7.56,83.5,16,18,146.08,-24.41,2006-01-19
AIR,44,34.09,0.83,82.0,-4.22,0.8358902986912641,1.08 # -5.46 # 14.17 # -4.05 # -4.38 # -14.95 # -13.03 # 25.83 # -6.03 # 26.46 # -5.53 # -20.45 # -9.03 # -15.17 # 5.28 # -8.25 # 42.71 # -15.97 # -5.66 # -9.03 # 9.19 # -5.15 # -10.45 # -17.11 # -1.85 # 33.87 # -3.43 # 1.05 # -0.54 # -11.77 # 3.92 # -0.13 # -12.08 # 7.92 # -2.0 # 67.75 # -3.27 # 18.77 # -16.94 # -10.44 # 16.23 # -4.83 # 6.0 # -6.66,1.08 # 14.17 # 25.83 # 26.46 # 5.28 # 42.71 # 9.19 # 33.87 # 1.05 # 3.92 # 7.92 # 67.75 # 18.77 # 16.23 # 6.0,18.68,14.17,-5.46 # -4.05 # -4.38 # -14.95 # -13.03 # -6.03 # -5.53 # -20.45 # -9.03 # -15.17 # -8.25 # -15.97 # -5.66 # -9.03 # -5.15 # -10.45 # -17.11 # -1.85 # -3.43 # -0.54 # -11.77 # -0.13 # -12.08 # -2.0 # -3.27 # -16.94 # -10.44 # -4.83 # -6.66,-8.4,-6.66,63.5,15,29,67.75,-20.45,2006-01-24
OSIS,35,40.0,3.93,106.0,-2.92,2.7091967419556275,-3.5 # -10.09 # 1.64 # 21.85 # -5.41 # -15.39 # -15.01 # -0.06 # 34.9 # 16.64 # -3.68 # -7.88 # -3.21 # -12.86 # 46.68 # -2.92 # -4.07 # 2.13 # -2.29 # -4.83 # -3.84 # 7.78 # 18.71 # -3.58 # 8.08 # 9.04 # 36.46 # 24.07 # -2.41 # -2.94 # -5.81 # -10.24 # 34.14 # -5.23 # 0.78,1.64 # 21.85 # 34.9 # 16.64 # 46.68 # 2.13 # 7.78 # 18.71 # 8.08 # 9.04 # 36.46 # 24.07 # 34.14 # 0.78,18.78,17.68,-3.5 # -10.09 # -5.41 # -15.39 # -15.01 # -0.06 # -3.68 # -7.88 # -3.21 # -12.86 # -2.92 # -4.07 # -2.29 # -4.83 # -3.84 # -3.58 # -2.41 # -2.94 # -5.81 # -10.24 # -5.23,-5.96,-4.07,82.0,14,21,46.68,-15.39,2006-01-18
INTR,2,50.0,47.16,138.0,47.16,1.6661573801722382,-23.52 # 117.84,117.84,117.84,117.84,-23.52,-23.52,-23.52,138.5,1,1,117.84,-23.52,2022-08-26
SSRM,41,31.71,-3.49,65.0,-10.96,0.11788483292969049,8.0 # -14.1 # 1.79 # 40.31 # -12.26 # -5.27 # -30.68 # -5.31 # 4.11 # -14.13 # -10.24 # -12.2 # -17.28 # 15.77 # 3.27 # -15.18 # -12.34 # -12.04 # -25.52 # 26.79 # -18.69 # -13.97 # -10.96 # -20.66 # 88.97 # -13.89 # -6.27 # 3.28 # -11.23 # 9.15 # 6.88 # -0.81 # 6.73 # -14.72 # -14.44 # -15.34 # -5.69 # 5.86 # -11.39 # -14.78 # -4.62,8.0 # 1.79 # 40.31 # 4.11 # 15.77 # 3.27 # 26.79 # 88.97 # 3.28 # 9.15 # 6.88 # 6.73 # 5.86,16.99,6.88,-14.1 # -12.26 # -5.27 # -30.68 # -5.31 # -14.13 # -10.24 # -12.2 # -17.28 # -15.18 # -12.34 # -12.04 # -25.52 # -18.69 # -13.97 # -10.96 # -20.66 # -13.89 # -6.27 # -11.23 # -0.81 # -14.72 # -14.44 # -15.34 # -5.69 # -11.39 # -14.78 # -4.62,-13.0,-13.12,64.0,13,28,88.97,-30.68,2006-01-30
EXTR,36,33.33,6.71,90.0,-5.0,2.7982166481645274,-7.07 # -11.22 # 7.16 # -7.95 # -9.91 # -15.91 # -8.84 # -16.81 # -0.56 # 16.85 # -0.72 # -9.32 # 8.54 # -11.3 # -4.76 # -5.23 # 16.28 # -5.56 # -10.87 # -1.1 # 55.4 # -10.44 # 13.27 # 144.35 # 12.52 # -2.54 # -18.84 # -21.09 # -10.31 # 128.86 # -3.76 # -6.56 # 10.44 # 33.11 # -19.16 # 14.6,7.16 # 16.85 # 8.54 # 16.28 # 55.4 # 13.27 # 144.35 # 12.52 # 128.86 # 10.44 # 33.11 # 14.6,38.45,15.44,-7.07 # -11.22 # -7.95 # -9.91 # -15.91 # -8.84 # -16.81 # -0.56 # -0.72 # -9.32 # -11.3 # -4.76 # -5.23 # -5.56 # -10.87 # -1.1 # -10.44 # -2.54 # -18.84 # -21.09 # -10.31 # -3.76 # -6.56 # -19.16,-9.16,-9.08,69.5,12,24,144.35,-21.09,2006-01-19
PTON,6,16.67,28.18,91.0,-11.96,1.4186318361514565,-8.1 # 248.7 # -14.17 # -33.41 # -9.78 # -14.14,248.7,248.7,248.7,-8.1 # -14.17 # -33.41 # -9.78 # -14.14,-15.92,-14.14,56.0,1,5,248.7,-33.41,2019-11-25
PARR,22,50.0,32.98,110.0,-0.48,9.82133765409452,672.73 # 7.37 # -6.95 # -22.11 # 29.43 # -1.1 # -9.9 # 15.07 # 10.36 # -15.63 # 31.43 # 31.36 # -7.12 # -13.85 # -4.68 # -12.98 # -18.7 # 0.13 # -10.71 # 28.93 # 19.77 # 2.75,672.73 # 7.37 # 29.43 # 15.07 # 10.36 # 31.43 # 31.36 # 0.13 # 28.93 # 19.77 # 2.75,77.21,19.77,-6.95 # -22.11 # -1.1 # -9.9 # -15.63 # -7.12 # -13.85 # -4.68 # -12.98 # -18.7 # -10.71,-11.25,-10.71,83.5,11,11,672.73,-22.11,2012-09-07
IBTX,18,38.89,8.66,100.0,-2.37,2.8499274622414736,56.47 # -11.43 # 0.96 # 69.25 # -4.28 # 17.55 # -1.4 # -3.35 # -12.13 # -5.22 # -7.79 # -0.09 # 68.08 # -5.48 # 0.28 # -10.46 # -13.01 # 17.89,56.47 # 0.96 # 69.25 # 17.55 # 68.08 # 0.28 # 17.89,32.93,17.89,-11.43 # -4.28 # -1.4 # -3.35 # -12.13 # -5.22 # -7.79 # -0.09 # -5.48 # -10.46 # -13.01,-6.79,-5.48,44.5,7,11,69.25,-13.01,2013-06-19
ARDX,20,30.0,9.44,73.0,-10.36,0.4697928447123057,-12.17 # 1.11 # -31.76 # -2.72 # -12.11 # -35.96 # 24.18 # -11.74 # -8.59 # -16.72 # 64.58 # -11.76 # 2.08 # -8.97 # -13.62 # -73.81 # 255.56 # -5.67 # -19.81 # 106.64,1.11 # 24.18 # 64.58 # 2.08 # 255.56 # 106.64,75.69,44.38,-12.17 # -31.76 # -2.72 # -12.11 # -35.96 # -11.74 # -8.59 # -16.72 # -11.76 # -8.97 # -13.62 # -73.81 # -5.67 # -19.81,-18.96,-12.14,47.5,6,14,255.56,-73.81,2014-06-24
TOWN,34,35.29,1.85,82.0,-2.88,1.435046827567808,2.47 # -5.85 # -4.69 # -14.73 # 19.97 # 2.02 # -6.88 # -2.78 # 5.74 # 1.86 # -7.28 # -3.36 # -4.21 # -7.81 # -4.91 # -5.32 # -6.94 # -3.7 # 1.67 # 25.46 # 49.73 # -5.22 # -2.08 # -2.92 # 1.73 # 1.28 # -3.32 # -2.84 # 46.31 # -1.47 # -4.46 # -6.87 # -0.13 # 12.62,2.47 # 19.97 # 2.02 # 5.74 # 1.86 # 1.67 # 25.46 # 49.73 # 1.73 # 1.28 # 46.31 # 12.62,14.24,4.1,-5.85 # -4.69 # -14.73 # -6.88 # -2.78 # -7.28 # -3.36 # -4.21 # -7.81 # -4.91 # -5.32 # -6.94 # -3.7 # -5.22 # -2.08 # -2.92 # -3.32 # -2.84 # -1.47 # -4.46 # -6.87 # -0.13,-4.9,-4.57,62.5,12,22,49.73,-14.73,2006-01-19
TWST,10,40.0,38.76,85.0,-2.17,4.36710048119937,57.86 # -3.68 # -0.66 # -7.32 # -23.99 # 357.25 # -26.27 # -26.03 # 7.99 # 52.41,57.86 # 357.25 # 7.99 # 52.41,118.88,55.13,-3.68 # -0.66 # -7.32 # -23.99 # -26.27 # -26.03,-14.66,-15.66,59.0,4,6,357.25,-26.27,2018-11-02
BEAM,6,33.33,21.23,86.0,-13.68,0.9812139897068333,-42.38 # -14.38 # 226.48 # 2.09 # -31.41 # -12.98,226.48 # 2.09,114.29,114.29,-42.38 # -14.38 # -31.41 # -12.98,-25.29,-22.9,64.5,2,4,226.48,-42.38,2020-02-13
FRME,36,36.11,1.76,98.0,-3.5,1.1862911354193368,-11.92 # 0.77 # -3.72 # 1.98 # -22.89 # 26.77 # -8.72 # -1.7 # -7.17 # -17.43 # 41.8 # 14.72 # -1.64 # 6.43 # 5.37 # -4.87 # -2.84 # 6.71 # 11.97 # -3.28 # 46.99 # -3.89 # -4.77 # -5.25 # -5.51 # 3.63 # -1.46 # -4.24 # 58.74 # -7.98 # -8.36 # -4.24 # -9.87 # -25.02 # -6.96 # 11.28,0.77 # 1.98 # 26.77 # 41.8 # 14.72 # 6.43 # 5.37 # 6.71 # 11.97 # 46.99 # 3.63 # 58.74 # 11.28,18.24,11.28,-11.92 # -3.72 # -22.89 # -8.72 # -1.7 # -7.17 # -17.43 # -1.64 # -4.87 # -2.84 # -3.28 # -3.89 # -4.77 # -5.25 # -5.51 # -1.46 # -4.24 # -7.98 # -8.36 # -4.24 # -9.87 # -25.02 # -6.96,-7.55,-5.25,87.5,13,23,58.74,-25.02,2006-01-30
UDMY,5,40.0,-9.59,54.0,-16.62,0.5801679128938645,-22.66 # -16.62 # -16.83 # 0.29 # 7.86,0.29 # 7.86,4.07,4.07,-22.66 # -16.62 # -16.83,-18.7,-16.83,49.0,2,3,7.86,-22.66,2021-11-02
PLUG,25,24.0,45.23,74.0,-11.54,2.6980748341951117,-6.22 # -16.37 # -2.64 # -7.54 # -19.05 # -26.13 # -27.27 # 0.0 # -21.05 # -12.39 # -22.08 # 10.42 # 457.14 # -15.75 # -32.73 # -11.54 # 4.62 # 0.0 # -4.9 # 15.18 # 7.3 # 936.87 # -15.59 # -25.63 # -33.95,0.0 # 10.42 # 457.14 # 4.62 # 0.0 # 15.18 # 7.3 # 936.87,178.94,8.86,-6.22 # -16.37 # -2.64 # -7.54 # -19.05 # -26.13 # -27.27 # -21.05 # -12.39 # -22.08 # -15.75 # -32.73 # -11.54 # -4.9 # -15.59 # -25.63 # -33.95,-17.7,-16.37,42.0,6,19,936.87,-33.95,2006-01-19
SIX,29,37.93,5.02,90.0,-2.09,2.5292141901234135,-4.47 # 72.18 # 21.54 # 14.88 # 16.22 # -3.24 # -1.04 # 19.25 # -2.09 # 9.24 # -1.38 # -7.34 # 2.85 # -3.96 # 1.69 # -4.6 # -8.36 # -0.47 # -5.64 # -18.24 # 85.51 # 2.49 # -4.24 # -11.46 # -12.11 # -5.6 # -3.61 # -3.04 # 0.73,72.18 # 21.54 # 14.88 # 16.22 # 19.25 # 9.24 # 2.85 # 1.69 # 85.51 # 2.49 # 0.73,22.42,14.88,-4.47 # -3.24 # -1.04 # -2.09 # -1.38 # -7.34 # -3.96 # -4.6 # -8.36 # -0.47 # -5.64 # -18.24 # -4.24 # -11.46 # -12.11 # -5.6 # -3.61 # -3.04,-5.6,-4.35,58.0,11,18,85.51,-18.24,2010-05-14
PLUS,37,35.14,3.43,112.0,-3.49,1.7079172806298073,-23.44 # -1.03 # -11.7 # -10.5 # 10.38 # -11.76 # 44.38 # -2.19 # 4.37 # 50.4 # -12.84 # 11.92 # 36.22 # 17.25 # -8.45 # -2.64 # -13.62 # -4.99 # -2.22 # 39.19 # -13.25 # -7.12 # 80.62 # 15.56 # -20.47 # -5.31 # -22.46 # -12.75 # -4.94 # -8.34 # 17.41 # -3.49 # -6.87 # -11.9 # -0.18 # 7.57 # 14.3,10.38 # 44.38 # 4.37 # 50.4 # 11.92 # 36.22 # 17.25 # 39.19 # 80.62 # 15.56 # 17.41 # 7.57 # 14.3,26.89,17.25,-23.44 # -1.03 # -11.7 # -10.5 # -11.76 # -2.19 # -12.84 # -8.45 # -2.64 # -13.62 # -4.99 # -2.22 # -13.25 # -7.12 # -20.47 # -5.31 # -22.46 # -12.75 # -4.94 # -8.34 # -3.49 # -6.87 # -11.9 # -0.18,-9.27,-8.4,80.0,13,24,80.62,-23.44,2006-04-12
NPWR,4,100.0,8.6,140.0,2.15,1.3586565416579484,0.66 # 0.4 # 3.65 # 29.7,0.66 # 0.4 # 3.65 # 29.7,8.6,2.15,,,,130.5,4,0,29.7,0.4,2021-08-11
TBBK,35,42.86,7.0,101.0,-2.23,4.505365244716847,24.22 # -3.08 # 0.48 # -3.79 # 43.34 # 19.09 # 9.96 # -2.23 # -10.87 # -6.95 # 7.38 # 17.6 # 42.26 # -4.75 # 2.4 # -18.91 # -1.04 # -7.86 # 0.7 # -5.91 # 61.55 # -6.06 # -12.65 # -4.8 # -2.45 # -10.2 # 134.56 # -8.35 # 3.6 # -14.02 # -14.36 # -8.09 # 22.7 # 2.87 # -1.51,24.22 # 0.48 # 43.34 # 19.09 # 9.96 # 7.38 # 17.6 # 42.26 # 2.4 # 0.7 # 61.55 # 134.56 # 3.6 # 22.7 # 2.87,26.18,17.6,-3.08 # -3.79 # -2.23 # -10.87 # -6.95 # -4.75 # -18.91 # -1.04 # -7.86 # -5.91 # -6.06 # -12.65 # -4.8 # -2.45 # -10.2 # -8.35 # -14.02 # -14.36 # -8.09 # -1.51,-7.39,-6.5,68.0,15,20,134.56,-18.91,2006-01-19
ZETA,5,60.0,4.16,86.0,0.37,1.1621272857697291,0.37 # -13.25 # 30.4 # -8.15 # 11.43,0.37 # 30.4 # 11.43,14.07,11.43,-13.25 # -8.15,-10.7,-10.7,96.0,3,2,30.4,-13.25,2021-10-19
GVA,44,29.55,-0.9,67.0,-2.3,0.432605331184411,9.58 # 3.52 # 13.34 # -14.21 # -24.64 # -12.85 # -10.5 # -11.95 # -14.96 # -2.35 # -5.01 # -1.36 # 7.34 # -7.41 # 18.18 # -10.46 # -2.25 # -4.77 # 11.62 # -3.17 # -1.55 # 0.25 # -2.04 # -0.48 # 4.01 # -7.48 # -1.73 # 14.18 # -15.3 # -7.03 # -1.26 # 0.51 # -11.38 # -10.05 # -11.96 # 85.93 # -6.93 # -0.79 # -3.94 # -6.5 # -9.24 # 13.34 # -2.2 # 4.12,9.58 # 3.52 # 13.34 # 7.34 # 18.18 # 11.62 # 0.25 # 4.01 # 14.18 # 0.51 # 85.93 # 13.34 # 4.12,14.3,9.58,-14.21 # -24.64 # -12.85 # -10.5 # -11.95 # -14.96 # -2.35 # -5.01 # -1.36 # -7.41 # -10.46 # -2.25 # -4.77 # -3.17 # -1.55 # -2.04 # -0.48 # -7.48 # -1.73 # -15.3 # -7.03 # -1.26 # -11.38 # -10.05 # -11.96 # -6.93 # -0.79 # -3.94 # -6.5 # -9.24 # -2.2,-7.28,-6.93,54.0,13,31,85.93,-24.64,2006-01-20
PTCT,20,45.0,6.54,94.0,-4.94,1.5667627641048616,3.07 # -11.64 # -11.03 # 17.35 # 110.86 # -41.18 # -19.92 # 41.47 # 80.9 # 7.82 # -8.82 # -7.39 # -4.68 # 11.53 # -9.32 # 2.07 # -11.75 # -14.53 # 1.19 # -5.21,3.07 # 17.35 # 110.86 # 41.47 # 80.9 # 7.82 # 11.53 # 2.07 # 1.19,30.7,11.53,-11.64 # -11.03 # -41.18 # -19.92 # -8.82 # -7.39 # -4.68 # -9.32 # -11.75 # -14.53 # -5.21,-13.22,-11.03,78.0,9,11,110.86,-41.18,2013-06-24
EXPI,10,30.0,61.97,91.0,-13.13,3.268035778599761,-17.69 # -2.69 # -18.26 # -15.34 # 2.25 # 694.8 # -13.07 # -13.2 # -24.53 # 27.39,2.25 # 694.8 # 27.39,241.48,27.39,-17.69 # -2.69 # -18.26 # -15.34 # -13.07 # -13.2 # -24.53,-14.97,-15.34,69.0,3,7,694.8,-24.53,2018-02-09
PRK,43,30.23,-0.94,70.0,-2.22,0.5513978167390291,1.7 # -3.96 # -1.29 # -4.97 # -9.83 # -11.38 # -6.76 # -24.96 # -6.03 # -13.52 # -2.2 # -5.11 # 0.82 # -0.47 # -4.99 # -8.1 # 1.46 # -4.07 # 13.75 # -4.16 # 14.62 # -4.76 # -1.48 # 7.29 # -2.85 # -5.33 # 3.37 # -1.55 # -5.25 # 13.73 # -2.22 # -4.08 # 0.23 # -6.5 # -6.88 # -2.1 # -2.4 # 40.38 # -2.06 # 7.23 # -0.79 # 2.84 # 12.1,1.7 # 0.82 # 1.46 # 13.75 # 14.62 # 7.29 # 3.37 # 13.73 # 0.23 # 40.38 # 7.23 # 2.84 # 12.1,9.2,7.23,-3.96 # -1.29 # -4.97 # -9.83 # -11.38 # -6.76 # -24.96 # -6.03 # -13.52 # -2.2 # -5.11 # -0.47 # -4.99 # -8.1 # -4.07 # -4.16 # -4.76 # -1.48 # -2.85 # -5.33 # -1.55 # -5.25 # -2.22 # -4.08 # -6.5 # -6.88 # -2.1 # -2.4 # -2.06 # -0.79,-5.33,-4.46,57.0,13,30,40.38,-24.96,2006-01-19
LAUR,16,37.5,-4.3,98.0,-3.42,0.4393710748952005,18.14 # -19.42 # 2.97 # -9.42 # 7.5 # -7.41 # -4.11 # -1.58 # -15.56 # 3.84 # -6.91 # -29.82 # 1.5 # -13.36 # -2.74 # 7.51,18.14 # 2.97 # 7.5 # 3.84 # 1.5 # 7.51,6.91,5.67,-19.42 # -9.42 # -7.41 # -4.11 # -1.58 # -15.56 # -6.91 # -29.82 # -13.36 # -2.74,-11.03,-8.41,98.5,6,10,18.14,-29.82,2017-02-03
SONO,10,40.0,7.72,79.0,-9.09,1.2990090892642814,-16.5 # -18.14 # -8.12 # 20.84 # -10.21 # 6.58 # 123.43 # -10.07 # -13.43 # 2.83,20.84 # 6.58 # 123.43 # 2.83,38.42,13.71,-16.5 # -18.14 # -8.12 # -10.21 # -10.07 # -13.43,-12.75,-11.82,38.0,4,6,123.43,-18.14,2018-08-06
SDGR,6,50.0,18.26,90.0,10.77,2.1223692592333343,-0.31 # 86.84 # 21.85 # -14.06 # 34.11 # -18.86,86.84 # 21.85 # 34.11,47.6,34.11,-0.31 # -14.06 # -18.86,-11.08,-14.06,69.5,3,3,86.84,-18.86,2020-02-10
