ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy
SD,13,23.08,11.62,73.0,-9.1,1.6779294717220412,-13.8 # -9.1 # -18.48 # -18.77 # -6.19 # -4.9 # 142.14 # 99.4 # 32.83 # -22.26 # -15.38 # -2.74 # -11.65,142.14 # 99.4 # 32.83,91.46,99.4,-13.8 # -9.1 # -18.48 # -18.77 # -6.19 # -4.9 # -22.26 # -15.38 # -2.74 # -11.65,-12.33,-12.72,36.0,3,10,142.14,-22.26,2016-10-19
ELVN,3,66.67,332.13,107.0,33.65,8.41850408746215,33.65 # -43.03 # 1005.77,33.65 # 1005.77,519.71,519.71,-43.03,-43.03,-43.03,121.0,2,1,1005.77,-43.03,2020-03-16
EQBK,15,40.0,5.04,103.0,-4.77,1.643904506269548,-9.51 # -7.33 # 45.25 # 1.15 # 15.48 # -4.77 # -6.67 # -6.2 # 53.57 # 1.41 # -7.89 # -11.25 # -4.03 # -10.79 # 27.15,45.25 # 1.15 # 15.48 # 53.57 # 1.41 # 27.15,24.0,21.31,-9.51 # -7.33 # -4.77 # -6.67 # -6.2 # -7.89 # -11.25 # -4.03 # -10.79,-7.6,-7.33,70.0,6,9,53.57,-11.25,2015-11-13
AEHR,31,38.71,19.54,93.0,-7.5,9.665668170238172,76.13 # -12.22 # -7.93 # -9.03 # 0.0 # -11.73 # -16.44 # -9.02 # 30.56 # 15.44 # -9.3 # -7.5 # -18.6 # 113.91 # -9.96 # -13.09 # -11.76 # -6.06 # -12.5 # 42.86 # 7.03 # -16.25 # -9.52 # 1.21 # -6.25 # 16.02 # 433.82 # -38.64 # 72.27 # 9.83 # 12.63,76.13 # 0.0 # 30.56 # 15.44 # 113.91 # 42.86 # 7.03 # 1.21 # 16.02 # 433.82 # 72.27 # 9.83 # 12.63,63.98,16.02,-12.22 # -7.93 # -9.03 # -11.73 # -16.44 # -9.02 # -9.3 # -7.5 # -18.6 # -9.96 # -13.09 # -11.76 # -6.06 # -12.5 # -16.25 # -9.52 # -6.25 # -38.64,-12.55,-10.85,90.0,12,19,433.82,-38.64,2006-02-17
CVGW,37,43.24,1.11,92.0,-0.97,1.102111302408513,-0.29 # 0.1 # 14.31 # 43.34 # -11.41 # -8.48 # -7.75 # 33.33 # -10.33 # -7.87 # -9.86 # 12.11 # -6.86 # 20.04 # -16.33 # -3.56 # 4.85 # -4.03 # 0.26 # 19.5 # 0.2 # -8.53 # -10.91 # 8.35 # -7.72 # 7.34 # -3.76 # -0.97 # 22.06 # 1.11 # -0.19 # -5.65 # 19.67 # -11.74 # -8.51 # -20.86 # 0.25,0.1 # 14.31 # 43.34 # 33.33 # 12.11 # 20.04 # 4.85 # 0.26 # 19.5 # 0.2 # 8.35 # 7.34 # 22.06 # 1.11 # 19.67 # 0.25,12.93,10.23,-0.29 # -11.41 # -8.48 # -7.75 # -10.33 # -7.87 # -9.86 # -6.86 # -16.33 # -3.56 # -4.03 # -8.53 # -10.91 # -7.72 # -3.76 # -0.97 # -0.19 # -5.65 # -11.74 # -8.51 # -20.86,-7.89,-7.87,62.0,16,21,43.34,-20.86,2006-01-20
CTLP,32,31.25,0.54,92.0,-12.66,0.4639417798058273,-16.58 # -13.1 # 19.73 # -24.0 # -20.14 # -4.35 # 62.88 # -9.86 # -13.57 # -13.42 # 29.37 # -14.89 # -15.35 # -0.99 # 42.5 # -12.23 # -19.88 # -18.15 # 15.94 # 1.11 # 72.63 # -10.75 # 17.11 # -20.82 # -23.13 # -13.77 # 40.83 # -14.57 # -18.4 # -26.91 # 42.62 # -2.54,19.73 # 62.88 # 29.37 # 42.5 # 15.94 # 1.11 # 72.63 # 17.11 # 40.83 # 42.62,34.47,35.1,-16.58 # -13.1 # -24.0 # -20.14 # -4.35 # -9.86 # -13.57 # -13.42 # -14.89 # -15.35 # -0.99 # -12.23 # -19.88 # -18.15 # -10.75 # -20.82 # -23.13 # -13.77 # -14.57 # -18.4 # -26.91 # -2.54,-14.88,-14.73,62.5,10,22,72.63,-26.91,2006-01-23
OFIX,31,35.48,0.61,90.0,-4.34,0.7140631797185891,-6.66 # 9.03 # 4.46 # 9.93 # 4.43 # -14.43 # 63.4 # -4.28 # 18.62 # -1.64 # -9.44 # -1.65 # -11.14 # 45.57 # -5.56 # 4.6 # -4.34 # -15.02 # -10.89 # 5.21 # 35.04 # -11.37 # -11.37 # -12.08 # -2.84 # 25.19 # -8.61 # -11.29 # -18.6 # -8.48 # -36.94,9.03 # 4.46 # 9.93 # 4.43 # 63.4 # 18.62 # 45.57 # 4.6 # 5.21 # 35.04 # 25.19,20.5,9.93,-6.66 # -14.43 # -4.28 # -1.64 # -9.44 # -1.65 # -11.14 # -5.56 # -4.34 # -15.02 # -10.89 # -11.37 # -11.37 # -12.08 # -2.84 # -8.61 # -11.29 # -18.6 # -8.48 # -36.94,-10.33,-10.17,64.0,11,20,63.4,-36.94,2006-02-02
QD,8,50.0,2.3,93.0,-1.82,0.7560325225510558,-47.79 # -18.27 # 24.7 # 10.87 # -24.0 # -11.11 # 76.52 # 7.46,24.7 # 10.87 # 76.52 # 7.46,29.89,17.78,-47.79 # -18.27 # -24.0 # -11.11,-25.29,-21.13,66.5,4,4,76.52,-47.79,2017-10-23
FORR,38,39.47,-0.49,88.0,-2.74,0.6626067132954878,23.28 # 9.68 # -8.17 # -7.42 # -11.23 # -6.79 # 5.31 # -6.4 # 0.73 # 22.1 # -5.93 # 0.62 # 2.5 # -10.56 # -4.72 # -11.11 # -7.28 # 18.68 # 1.84 # -2.24 # -6.76 # 24.22 # -3.88 # -4.63 # -2.35 # 5.44 # -1.12 # -2.28 # 2.36 # 6.82 # -24.31 # -12.14 # -10.15 # 15.45 # -3.13 # 17.08 # -12.3 # -9.94,23.28 # 9.68 # 5.31 # 0.73 # 22.1 # 0.62 # 2.5 # 18.68 # 1.84 # 24.22 # 5.44 # 2.36 # 6.82 # 15.45 # 17.08,10.41,6.82,-8.17 # -7.42 # -11.23 # -6.79 # -6.4 # -5.93 # -10.56 # -4.72 # -11.11 # -7.28 # -2.24 # -6.76 # -3.88 # -4.63 # -2.35 # -1.12 # -2.28 # -24.31 # -12.14 # -10.15 # -3.13 # -12.3 # -9.94,-7.6,-6.79,76.5,15,23,24.22,-24.31,2006-01-18
AMNB,42,35.71,0.15,78.0,-2.56,0.8837968403813544,1.01 # -4.03 # -2.19 # 2.13 # 1.81 # -2.32 # -1.47 # -6.34 # -11.24 # 25.42 # -8.36 # -7.43 # -1.93 # -16.15 # -4.41 # -11.11 # 12.74 # -2.68 # -2.99 # 3.31 # -2.71 # 0.26 # -6.41 # 0.7 # 1.72 # -1.4 # 33.83 # -3.24 # -7.5 # -2.59 # -6.76 # -2.89 # 1.41 # 4.96 # -3.44 # -4.48 # 27.11 # -6.09 # 13.89 # -4.48 # -2.52 # 13.21,1.01 # 2.13 # 1.81 # 25.42 # 12.74 # 3.31 # 0.26 # 0.7 # 1.72 # 33.83 # 1.41 # 4.96 # 27.11 # 13.89 # 13.21,9.57,3.31,-4.03 # -2.19 # -2.32 # -1.47 # -6.34 # -11.24 # -8.36 # -7.43 # -1.93 # -16.15 # -4.41 # -11.11 # -2.68 # -2.99 # -2.71 # -6.41 # -1.4 # -3.24 # -7.5 # -2.59 # -6.76 # -2.89 # -3.44 # -4.48 # -6.09 # -4.48 # -2.52,-5.08,-4.03,66.0,15,27,33.83,-16.15,2006-03-01
REPL,11,18.18,0.11,71.0,-11.18,0.6400687074002495,-19.15 # -6.98 # -15.19 # -3.72 # -3.11 # 109.39 # -22.25 # -13.81 # -11.18 # 4.92 # -17.72,109.39 # 4.92,57.16,57.16,-19.15 # -6.98 # -15.19 # -3.72 # -3.11 # -22.25 # -13.81 # -11.18 # -17.72,-12.57,-13.81,56.0,2,9,109.39,-22.25,2018-08-10
OPFI,5,40.0,-0.8,121.0,-2.65,0.49489924139757996,2.12 # -68.48 # -9.5 # -2.65 # 74.52,2.12 # 74.52,38.32,38.32,-68.48 # -9.5 # -2.65,-26.88,-9.5,69.0,2,3,74.52,-68.48,2020-12-02
GAIN,32,40.62,0.97,90.0,-0.71,1.2250695614568865,-4.7 # 0.62 # -8.33 # -2.71 # 9.22 # -4.42 # 9.19 # -3.87 # 0.39 # -0.13 # -1.96 # -4.41 # 0.0 # -2.27 # 7.23 # -1.97 # -1.71 # -1.3 # -9.49 # 7.69 # 8.84 # 3.46 # 3.85 # 1.47 # 10.22 # 39.35 # 3.4 # -7.2 # -6.46 # -8.29 # -4.47 # -0.07,0.62 # 9.22 # 9.19 # 0.39 # 0.0 # 7.23 # 7.69 # 8.84 # 3.46 # 3.85 # 1.47 # 10.22 # 39.35 # 3.4,7.5,5.54,-4.7 # -8.33 # -2.71 # -4.42 # -3.87 # -0.13 # -1.96 # -4.41 # -2.27 # -1.97 # -1.71 # -1.3 # -9.49 # -7.2 # -6.46 # -8.29 # -4.47 # -0.07,-4.1,-4.14,83.0,13,19,39.35,-9.49,2006-01-27
LIND,20,35.0,-1.6,86.0,-6.16,0.49448228349493306,-1.52 # 2.27 # 0.31 # 6.82 # -1.32 # -8.83 # -3.49 # 8.63 # 33.04 # 22.06 # -14.61 # -15.67 # 62.96 # -18.91 # -22.37 # -27.23 # -19.61 # -10.48 # -15.13 # -8.87,2.27 # 0.31 # 6.82 # 8.63 # 33.04 # 22.06 # 62.96,19.44,8.63,-1.52 # -1.32 # -8.83 # -3.49 # -14.61 # -15.67 # -18.91 # -22.37 # -27.23 # -19.61 # -10.48 # -15.13 # -8.87,-12.93,-14.61,60.5,7,13,62.96,-27.23,2013-07-08
GLDD,34,29.41,1.6,99.0,-4.13,0.6162234468170761,5.83 # 19.26 # -7.83 # -8.04 # -12.25 # 1.2 # -2.21 # 66.16 # -13.67 # -12.57 # -6.09 # -1.87 # 25.04 # 12.91 # -0.42 # -4.44 # -6.93 # -6.99 # -13.1 # -3.14 # -1.36 # -7.53 # -13.04 # 2.06 # 106.93 # -1.66 # -3.82 # -18.38 # -14.44 # 41.31 # -6.7 # -4.98 # -59.6 # 4.7,5.83 # 19.26 # 1.2 # 66.16 # 25.04 # 12.91 # 2.06 # 106.93 # 41.31 # 4.7,28.54,16.08,-7.83 # -8.04 # -12.25 # -2.21 # -13.67 # -12.57 # -6.09 # -1.87 # -0.42 # -4.44 # -6.93 # -6.99 # -13.1 # -3.14 # -1.36 # -7.53 # -13.04 # -1.66 # -3.82 # -18.38 # -14.44 # -6.7 # -4.98 # -59.6,-9.63,-6.96,75.5,10,24,106.93,-59.6,2006-12-29
RBBN,32,40.62,1.56,80.0,-3.21,1.0128951888966542,-6.67 # 0.98 # 46.74 # -11.2 # -15.04 # -7.65 # 5.85 # -8.45 # 1.28 # 0.0 # -6.62 # 10.51 # -3.65 # 32.27 # -2.01 # -17.11 # -4.03 # -2.76 # -16.15 # 8.97 # 3.62 # -9.61 # -4.85 # 1.98 # -17.58 # 23.48 # -7.37 # 78.7 # -18.05 # 4.89 # -11.85 # 1.4,0.98 # 46.74 # 5.85 # 1.28 # 0.0 # 10.51 # 32.27 # 8.97 # 3.62 # 1.98 # 23.48 # 78.7 # 4.89 # 1.4,15.76,5.37,-6.67 # -11.2 # -15.04 # -7.65 # -8.45 # -6.62 # -3.65 # -2.01 # -17.11 # -4.03 # -2.76 # -16.15 # -9.61 # -4.85 # -17.58 # -7.37 # -18.05 # -11.85,-9.48,-8.05,74.0,13,19,78.7,-18.05,2006-03-09
XPER,2,100.0,2.85,46.0,2.85,1.0577825781876835,2.08 # 3.62,2.08 # 3.62,2.85,2.85,,,,46.5,2,0,3.62,2.08,2023-06-09
CYH,33,33.33,1.63,81.0,-5.56,0.3744409801385534,-1.22 # -1.66 # -6.84 # -7.36 # -8.22 # -14.74 # -5.33 # -0.91 # 43.45 # -10.17 # 0.38 # 2.5 # 3.03 # 77.08 # -1.57 # 17.02 # -9.04 # 1.47 # -9.11 # -21.47 # -15.82 # -18.33 # -5.56 # -21.39 # -44.66 # 7.38 # 168.66 # -24.25 # -23.52 # 40.35 # -40.33 # -16.85 # 0.83,43.45 # 0.38 # 2.5 # 3.03 # 77.08 # 17.02 # 1.47 # 7.38 # 168.66 # 40.35 # 0.83,32.92,7.38,-1.22 # -1.66 # -6.84 # -7.36 # -8.22 # -14.74 # -5.33 # -0.91 # -10.17 # -1.57 # -9.04 # -9.11 # -21.47 # -15.82 # -18.33 # -5.56 # -21.39 # -44.66 # -24.25 # -23.52 # -40.33 # -16.85,-14.02,-9.64,57.0,11,22,168.66,-44.66,2006-01-19
PGC,41,26.83,-0.97,74.0,-4.63,0.49030069068884513,0.89 # -6.2 # -5.82 # 1.62 # -5.59 # -1.83 # -10.93 # -5.49 # -4.99 # -16.16 # -15.05 # -4.63 # -0.16 # 25.74 # -7.87 # -3.72 # 11.66 # -6.68 # -2.11 # -1.12 # -1.35 # 7.75 # -3.87 # -6.96 # 48.96 # -7.36 # -6.28 # 2.28 # 0.14 # -7.24 # -15.12 # -2.91 # -6.76 # -5.16 # -1.67 # -10.96 # 46.85 # 6.64 # 3.2 # -16.24 # -5.14,0.89 # 1.62 # 25.74 # 11.66 # 7.75 # 48.96 # 2.28 # 0.14 # 46.85 # 6.64 # 3.2,14.16,6.64,-6.2 # -5.82 # -5.59 # -1.83 # -10.93 # -5.49 # -4.99 # -16.16 # -15.05 # -4.63 # -0.16 # -7.87 # -3.72 # -6.68 # -2.11 # -1.12 # -1.35 # -3.87 # -6.96 # -7.36 # -6.28 # -7.24 # -15.12 # -2.91 # -6.76 # -5.16 # -1.67 # -10.96 # -16.24 # -5.14,-6.51,-5.7,53.0,11,30,48.96,-16.24,2006-01-18
JOUT,34,38.24,2.69,98.0,-2.57,1.6299245162241907,-4.15 # -3.96 # -1.02 # 0.73 # -6.52 # -3.48 # -14.2 # 35.14 # -14.25 # -1.78 # 8.24 # -3.89 # -15.99 # -16.14 # -17.1 # -8.12 # 0.1 # -3.12 # -2.49 # 26.4 # -17.37 # -9.49 # 12.43 # -0.91 # -4.09 # 40.61 # 48.15 # 13.69 # 4.61 # 3.27 # 18.25 # -2.65 # 36.98 # -6.32,0.73 # 35.14 # 8.24 # 0.1 # 26.4 # 12.43 # 40.61 # 48.15 # 13.69 # 4.61 # 3.27 # 18.25 # 36.98,19.12,13.69,-4.15 # -3.96 # -1.02 # -6.52 # -3.48 # -14.2 # -14.25 # -1.78 # -3.89 # -15.99 # -16.14 # -17.1 # -8.12 # -3.12 # -2.49 # -17.37 # -9.49 # -0.91 # -4.09 # -2.65 # -6.32,-7.48,-4.15,82.5,13,21,48.15,-17.37,2006-01-19
BH,32,34.38,2.35,94.0,-3.73,1.346231151526959,-1.22 # 2.91 # -3.67 # -7.97 # -20.13 # -11.94 # 9.84 # 54.92 # 22.18 # -10.79 # 11.48 # -7.07 # -1.97 # -3.65 # 23.38 # -9.96 # 7.97 # -6.32 # -5.87 # 9.91 # -6.65 # -3.78 # -20.44 # -5.3 # -7.08 # 59.79 # -0.65 # 0.81 # -11.87 # -5.33 # -10.73 # 34.3,2.91 # 9.84 # 54.92 # 22.18 # 11.48 # 23.38 # 7.97 # 9.91 # 59.79 # 0.81 # 34.3,21.59,11.48,-1.22 # -3.67 # -7.97 # -20.13 # -11.94 # -10.79 # -7.07 # -1.97 # -3.65 # -9.96 # -6.32 # -5.87 # -6.65 # -3.78 # -20.44 # -5.3 # -7.08 # -0.65 # -11.87 # -5.33 # -10.73,-7.73,-6.65,64.5,11,21,59.79,-20.44,2006-01-20
DBI,28,46.43,4.87,114.0,-2.52,1.5945502742058786,4.68 # -15.65 # 10.41 # -8.98 # -7.56 # 116.07 # -12.08 # 16.87 # 13.1 # -9.23 # 4.8 # 4.77 # -6.15 # 19.8 # 20.07 # -2.9 # -10.05 # -18.03 # -2.14 # -12.85 # 18.39 # -40.39 # 81.14 # -18.83 # -8.81 # 3.99 # 1.33 # -5.5,4.68 # 10.41 # 116.07 # 16.87 # 13.1 # 4.8 # 4.77 # 19.8 # 20.07 # 18.39 # 81.14 # 3.99 # 1.33,24.26,13.1,-15.65 # -8.98 # -7.56 # -12.08 # -9.23 # -6.15 # -2.9 # -10.05 # -18.03 # -2.14 # -12.85 # -40.39 # -18.83 # -8.81 # -5.5,-11.94,-9.23,89.5,13,15,116.07,-40.39,2006-01-25
SRI,36,33.33,6.04,91.0,-4.23,3.439086410072786,6.14 # 37.33 # 41.31 # 70.26 # 6.3 # -23.94 # 49.29 # -2.92 # 4.78 # 98.81 # -7.57 # -0.82 # -15.98 # -8.88 # -7.36 # -8.21 # -4.91 # 3.93 # -8.88 # -7.94 # -11.03 # 33.95 # 22.0 # -1.64 # -3.56 # -5.12 # -5.54 # -9.61 # 35.69 # -5.1 # -18.03 # -10.66 # -14.17 # -2.73 # -6.19 # -1.57,6.14 # 37.33 # 41.31 # 70.26 # 6.3 # 49.29 # 4.78 # 98.81 # 3.93 # 33.95 # 22.0 # 35.69,34.15,34.82,-23.94 # -2.92 # -7.57 # -0.82 # -15.98 # -8.88 # -7.36 # -8.21 # -4.91 # -8.88 # -7.94 # -11.03 # -1.64 # -3.56 # -5.12 # -5.54 # -9.61 # -5.1 # -18.03 # -10.66 # -14.17 # -2.73 # -6.19 # -1.57,-8.02,-7.47,67.5,12,24,98.81,-23.94,2006-04-28
CEVA,32,34.38,3.72,96.0,-5.31,1.7149229243989543,-3.91 # -6.18 # 54.6 # -11.18 # -16.07 # 39.64 # -7.02 # -13.36 # -9.79 # 72.39 # 18.2 # -7.73 # -11.87 # -2.24 # -4.44 # -9.02 # 9.19 # 4.78 # 24.55 # -0.41 # 32.84 # 21.85 # -7.95 # -22.04 # -2.74 # -24.98 # 13.5 # -9.8 # 26.76 # -9.6 # -10.16 # -8.89,54.6 # 39.64 # 72.39 # 18.2 # 9.19 # 4.78 # 24.55 # 32.84 # 21.85 # 13.5 # 26.76,28.94,24.55,-3.91 # -6.18 # -11.18 # -16.07 # -7.02 # -13.36 # -9.79 # -7.73 # -11.87 # -2.24 # -4.44 # -9.02 # -0.41 # -7.95 # -22.04 # -2.74 # -24.98 # -9.8 # -9.6 # -10.16 # -8.89,-9.49,-9.02,56.5,11,21,72.39,-24.98,2006-01-18
AVXL,34,26.47,13.77,73.0,-10.06,0.3353185893183944,79.61 # -1.33 # 0.81 # 33.86 # -17.86 # -0.37 # -9.43 # -1.14 # -7.69 # 0.0 # -12.62 # -7.96 # -28.11 # -11.81 # -23.84 # -3.23 # -30.43 # 588.66 # -32.4 # -30.07 # -52.97 # 12.29 # -27.03 # 3.61 # -22.41 # -27.81 # 10.85 # 171.89 # 19.08 # -16.59 # -10.68 # -31.24 # -14.94 # -30.35,79.61 # 0.81 # 33.86 # 0.0 # 588.66 # 12.29 # 3.61 # 10.85 # 171.89 # 19.08,92.07,15.69,-1.33 # -17.86 # -0.37 # -9.43 # -1.14 # -7.69 # -12.62 # -7.96 # -28.11 # -11.81 # -23.84 # -3.23 # -30.43 # -32.4 # -30.07 # -52.97 # -27.03 # -22.41 # -27.81 # -16.59 # -10.68 # -31.24 # -14.94 # -30.35,-18.85,-17.23,43.5,9,25,588.66,-52.97,2006-08-04
TBPH,25,20.0,-2.58,57.0,-5.48,0.411516296818616,31.49 # 1.72 # -2.23 # -20.96 # -6.48 # -8.52 # 43.76 # -13.63 # -10.64 # -5.84 # 13.98 # -10.23 # -2.89 # -11.97 # -13.79 # -12.8 # -1.76 # -18.61 # -4.31 # -1.33 # -9.82 # -2.7 # 11.03 # -2.55 # -5.48,31.49 # 1.72 # 43.76 # 13.98 # 11.03,20.4,13.98,-2.23 # -20.96 # -6.48 # -8.52 # -13.63 # -10.64 # -5.84 # -10.23 # -2.89 # -11.97 # -13.79 # -12.8 # -1.76 # -18.61 # -4.31 # -1.33 # -9.82 # -2.7 # -2.55 # -5.48,-8.33,-7.5,40.0,5,20,43.76,-20.96,2014-05-20
BYND,8,12.5,5.72,56.0,-11.34,0.7942851085708156,147.55 # -21.54 # -4.19 # -10.09 # -21.4 # -12.6 # -3.88 # -28.11,147.55,147.55,147.55,-21.54 # -4.19 # -10.09 # -21.4 # -12.6 # -3.88 # -28.11,-14.54,-12.6,38.0,1,7,147.55,-28.11,2019-05-06
LUNG,5,40.0,-0.99,72.0,-8.67,0.9173865142035171,18.19 # -8.92 # -13.81 # -8.67 # 8.25,18.19 # 8.25,13.22,13.22,-8.92 # -13.81 # -8.67,-10.46,-8.92,32.0,2,3,18.19,-13.81,2020-10-05
BWMX,7,28.57,32.88,142.0,-4.62,2.7683440891060185,-0.51 # -7.84 # -13.51 # -4.62 # 245.68 # -17.76 # 28.75,245.68 # 28.75,137.21,137.21,-0.51 # -7.84 # -13.51 # -4.62 # -17.76,-8.85,-7.84,42.0,2,5,245.68,-17.76,2019-02-08
BALY,5,20.0,12.36,144.0,-17.8,0.9440445605426917,-3.16 # -17.8 # 142.82 # -33.59 # -26.45,142.82,142.82,142.82,-3.16 # -17.8 # -33.59 # -26.45,-20.25,-22.12,77.0,1,4,142.82,-33.59,2019-04-02
BOC,16,18.75,-1.52,51.0,-7.42,0.6520595389382358,19.33 # -8.62 # -14.71 # -9.62 # -8.97 # -9.06 # -10.17 # -2.91 # -3.87 # 55.94 # -6.23 # -1.24 # 1.45 # -11.99 # -2.99 # -10.64,19.33 # 55.94 # 1.45,25.57,19.33,-8.62 # -14.71 # -9.62 # -8.97 # -9.06 # -10.17 # -2.91 # -3.87 # -6.23 # -1.24 # -11.99 # -2.99 # -10.64,-7.77,-8.97,36.5,3,13,55.94,-14.71,2017-10-18
OCUL,14,42.86,7.93,99.0,-3.72,1.1945066678294138,12.76 # 70.23 # -48.53 # -36.95 # -21.62 # 11.76 # -11.27 # -10.32 # 91.75 # 66.79 # -6.87 # -13.25 # 7.08 # -0.57,12.76 # 70.23 # 11.76 # 91.75 # 66.79 # 7.08,43.4,39.78,-48.53 # -36.95 # -21.62 # -11.27 # -10.32 # -6.87 # -13.25 # -0.57,-18.67,-12.26,72.5,6,8,91.75,-48.53,2014-07-29
AMRN,30,40.0,2.07,81.0,-6.62,0.14996886416241548,16.0 # -6.41 # -69.29 # -37.24 # -13.19 # -3.47 # 41.06 # 179.13 # 63.1 # -14.33 # 19.68 # -12.7 # -73.14 # -24.58 # 33.33 # -4.27 # -18.6 # 60.0 # -7.06 # -22.9 # 7.1 # -6.84 # 2.78 # 1.95 # -11.83 # -11.35 # 5.87 # -16.9 # -15.68 # 1.72,16.0 # 41.06 # 179.13 # 63.1 # 19.68 # 33.33 # 60.0 # 7.1 # 2.78 # 1.95 # 5.87 # 1.72,35.98,17.84,-6.41 # -69.29 # -37.24 # -13.19 # -3.47 # -14.33 # -12.7 # -73.14 # -24.58 # -4.27 # -18.6 # -7.06 # -22.9 # -6.84 # -11.83 # -11.35 # -16.9 # -15.68,-20.54,-13.76,63.0,12,18,179.13,-73.14,2006-01-19
LSEA,12,41.67,1.08,90.0,-0.44,1.0049774776658398,0.31 # -0.42 # 6.19 # 1.54 # -11.82 # -0.45 # -5.72 # -18.89 # -7.19 # -12.69 # 35.2 # 26.87,0.31 # 6.19 # 1.54 # 35.2 # 26.87,14.02,6.19,-0.42 # -11.82 # -0.45 # -5.72 # -18.89 # -7.19 # -12.69,-8.17,-7.19,49.0,5,7,35.2,-18.89,2018-07-17
UVE,32,50.0,10.69,100.0,-0.32,10.27762319922678,22.09 # -6.31 # 4.17 # 29.47 # -13.25 # 44.0 # 10.32 # 40.99 # 0.59 # 14.05 # -7.23 # -5.24 # 97.89 # 33.72 # -2.84 # -0.84 # -7.37 # 68.24 # -9.63 # -27.86 # -2.04 # 8.93 # 0.2 # -5.88 # 79.75 # -2.37 # -13.16 # -13.1 # -13.64 # -15.04 # 30.47 # 2.87,22.09 # 4.17 # 29.47 # 44.0 # 10.32 # 40.99 # 0.59 # 14.05 # 97.89 # 33.72 # 68.24 # 8.93 # 0.2 # 79.75 # 30.47 # 2.87,30.48,25.78,-6.31 # -13.25 # -7.23 # -5.24 # -2.84 # -0.84 # -7.37 # -9.63 # -27.86 # -2.04 # -5.88 # -2.37 # -13.16 # -13.1 # -13.64 # -15.04,-9.11,-7.3,80.5,16,16,97.89,-27.86,2006-01-19
CRBU,4,0.0,-13.72,58.0,-12.39,0.5477397935396752,-16.12 # -6.91 # -23.2 # -8.66,,,,-16.12 # -6.91 # -23.2 # -8.66,-13.72,-12.39,65.5,0,4,-6.91,-23.2,2021-08-09
SRDX,27,51.85,4.99,103.0,0.79,2.6069918733679365,-0.63 # -6.99 # -7.01 # 1.46 # 5.43 # 1.17 # -3.11 # 21.88 # -6.41 # 17.85 # 18.46 # -1.06 # 13.44 # -5.87 # 17.69 # 1.41 # 9.11 # 85.41 # -1.32 # -11.53 # 3.71 # 16.7 # -2.24 # -6.41 # -26.17 # 0.79 # -1.0,1.46 # 5.43 # 1.17 # 21.88 # 17.85 # 18.46 # 13.44 # 17.69 # 1.41 # 9.11 # 85.41 # 3.71 # 16.7 # 0.79,15.32,11.27,-0.63 # -6.99 # -7.01 # -3.11 # -6.41 # -1.06 # -5.87 # -1.32 # -11.53 # -2.24 # -6.41 # -26.17 # -1.0,-6.13,-5.87,105.0,14,13,85.41,-26.17,2006-01-19
LAW,4,50.0,-10.52,52.0,-7.97,0.6030814094243832,3.51 # -31.05 # -19.44 # 4.91,3.51 # 4.91,4.21,4.21,-31.05 # -19.44,-25.25,-25.25,47.5,2,2,4.91,-31.05,2021-07-26
LWLG,34,29.41,31.05,70.0,-9.27,1.6401192832155755,-13.7 # 4.17 # -27.96 # -8.54 # -18.18 # 16.67 # 88.31 # -22.56 # -16.22 # -15.62 # 1.46 # 59.26 # -18.8 # 1.79 # -25.64 # -14.29 # -1.04 # -17.53 # -8.33 # -9.68 # 4.69 # -15.19 # 86.96 # 3.94 # -3.17 # -11.72 # -3.33 # -29.6 # -8.86 # -8.22 # 1153.25 # -32.31 # -18.81 # -15.39,4.17 # 16.67 # 88.31 # 1.46 # 59.26 # 1.79 # 4.69 # 86.96 # 3.94 # 1153.25,142.05,10.68,-13.7 # -27.96 # -8.54 # -18.18 # -22.56 # -16.22 # -15.62 # -18.8 # -25.64 # -14.29 # -1.04 # -17.53 # -8.33 # -9.68 # -15.19 # -3.17 # -11.72 # -3.33 # -29.6 # -8.86 # -8.22 # -32.31 # -18.81 # -15.39,-15.2,-15.29,63.5,10,24,1153.25,-32.31,2007-03-09
THFF,37,32.43,-1.08,81.0,-3.78,0.5734023559895942,2.09 # 5.83 # -8.33 # -8.82 # -7.96 # 11.69 # -15.35 # -7.56 # -4.02 # 3.86 # -6.02 # -10.7 # -0.75 # -1.45 # -2.76 # -4.16 # -1.22 # 2.51 # -6.96 # -0.92 # -3.78 # -4.11 # -5.55 # -0.71 # -3.95 # 39.73 # -11.02 # -6.15 # -5.88 # 5.33 # 1.17 # 19.5 # 3.07 # 1.06 # -3.87 # -11.79 # 8.04,2.09 # 5.83 # 11.69 # 3.86 # 2.51 # 39.73 # 5.33 # 1.17 # 19.5 # 3.07 # 1.06 # 8.04,8.66,4.59,-8.33 # -8.82 # -7.96 # -15.35 # -7.56 # -4.02 # -6.02 # -10.7 # -0.75 # -1.45 # -2.76 # -4.16 # -1.22 # -6.96 # -0.92 # -3.78 # -4.11 # -5.55 # -0.71 # -3.95 # -11.02 # -6.15 # -5.88 # -3.87 # -11.79,-5.75,-5.55,59.0,12,25,39.73,-15.35,2006-01-19
