ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy
ZEPP,13,23.08,-4.18,54.0,-6.48,0.48218214709282936,-2.36 # -22.59 # -10.99 # -2.98 # -3.31 # 23.82 # -6.48 # 20.96 # -28.03 # -17.53 # -10.34 # -14.8 # 20.3,23.82 # 20.96 # 20.3,21.69,20.96,-2.36 # -22.59 # -10.99 # -2.98 # -3.31 # -6.48 # -28.03 # -17.53 # -10.34 # -14.8,-11.94,-10.67,55.0,3,10,23.82,-28.03,2018-02-12
SCOR,29,31.03,-2.09,87.0,-6.71,0.2725017449298578,-16.22 # 14.76 # -24.26 # -22.7 # 28.35 # -18.71 # -7.94 # 45.39 # -6.52 # 74.47 # -6.68 # -5.03 # 11.5 # 4.77 # -10.58 # -6.71 # -28.74 # 7.77 # -6.35 # -13.21 # -28.95 # -7.49 # -26.65 # -7.88 # -23.71 # -5.6 # 3.18 # -10.91 # 34.11,14.76 # 28.35 # 45.39 # 74.47 # 11.5 # 4.77 # 7.77 # 3.18 # 34.11,24.92,14.76,-16.22 # -24.26 # -22.7 # -18.71 # -7.94 # -6.52 # -6.68 # -5.03 # -10.58 # -6.71 # -28.74 # -6.35 # -13.21 # -28.95 # -7.49 # -26.65 # -7.88 # -23.71 # -5.6 # -10.91,-14.24,-10.74,62.0,9,20,74.47,-28.95,2007-06-29
LL,27,29.63,10.72,104.0,-9.6,0.9666753819877365,31.1 # -15.82 # -17.05 # 98.69 # 2.03 # -17.23 # -4.08 # -14.59 # -34.61 # 190.15 # 81.38 # -40.96 # -32.51 # -16.13 # -25.05 # -5.25 # -2.57 # 39.35 # -0.35 # 17.6 # -7.13 # -50.72 # -25.92 # -16.39 # -9.6 # 183.87 # -18.72,31.1 # 98.69 # 2.03 # 190.15 # 81.38 # 39.35 # 17.6 # 183.87,80.52,60.36,-15.82 # -17.05 # -17.23 # -4.08 # -14.59 # -34.61 # -40.96 # -32.51 # -16.13 # -25.05 # -5.25 # -2.57 # -0.35 # -7.13 # -50.72 # -25.92 # -16.39 # -9.6 # -18.72,-18.67,-16.39,73.0,8,19,190.15,-50.72,2008-03-24
SY,7,14.29,4.87,70.0,-7.37,0.9832730776113807,-21.02 # -1.04 # -12.3 # -6.36 # -7.37 # -16.94 # 99.09,99.09,99.09,99.09,-21.02 # -1.04 # -12.3 # -6.36 # -7.37 # -16.94,-10.84,-9.83,66.0,1,6,99.09,-21.02,2019-05-06
FCUV,13,38.46,12.96,110.0,-10.93,1.35232161102374,-12.5 # 24.5 # 177.11 # 65.54 # -59.18 # 21.36 # 32.62 # -0.94 # -10.93 # -17.27 # -21.91 # -15.05 # -14.93,24.5 # 177.11 # 65.54 # 21.36 # 32.62,64.23,32.62,-12.5 # -59.18 # -0.94 # -10.93 # -17.27 # -21.91 # -15.05 # -14.93,-19.09,-14.99,62.0,5,8,177.11,-59.18,2015-03-25
ASPI,2,50.0,16.49,74.0,16.49,1.0014085996630506,-43.14 # 76.11,76.11,76.11,76.11,-43.14,-43.14,-43.14,74.5,1,1,76.11,-43.14,2023-08-04
TBNK,25,28.0,1.8,93.0,-1.88,1.3976840939568267,27.76 # -6.85 # -8.12 # 6.56 # -2.32 # -2.73 # 14.01 # -1.56 # -0.22 # -3.68 # -1.67 # -0.13 # 26.94 # 19.13 # -3.82 # -3.57 # -4.32 # -2.27 # -6.17 # -9.12 # 5.89 # 9.08 # -4.34 # -1.68 # -1.88,27.76 # 6.56 # 14.01 # 26.94 # 19.13 # 5.89 # 9.08,15.62,14.01,-6.85 # -8.12 # -2.32 # -2.73 # -1.56 # -0.22 # -3.68 # -1.67 # -0.13 # -3.82 # -3.57 # -4.32 # -2.27 # -6.17 # -9.12 # -4.34 # -1.68 # -1.88,-3.58,-3.15,55.0,7,18,27.76,-9.12,2009-07-15
MHH,22,54.55,17.7,103.0,1.92,10.851509027118253,-27.56 # 154.17 # -9.63 # 25.0 # -2.54 # 51.73 # -30.38 # 16.83 # 118.34 # 5.26 # -13.02 # -12.17 # -6.9 # 3.65 # 38.74 # 56.55 # 32.35 # -7.24 # 1.62 # 2.21 # -1.92 # -5.75,154.17 # 25.0 # 51.73 # 16.83 # 118.34 # 5.26 # 3.65 # 38.74 # 56.55 # 32.35 # 1.62 # 2.21,42.2,28.67,-27.56 # -9.63 # -2.54 # -30.38 # -13.02 # -12.17 # -6.9 # -7.24 # -1.92 # -5.75,-11.71,-8.44,90.5,12,10,154.17,-30.38,2008-12-29
SUP,34,29.41,0.79,74.0,-4.74,0.8275495434137973,-5.5 # 20.62 # -7.6 # -8.88 # -12.5 # -4.63 # 9.87 # -8.98 # -4.02 # -5.75 # 21.77 # -10.42 # 0.83 # -4.84 # -5.14 # 7.98 # -6.9 # -0.51 # -7.56 # -7.6 # -4.63 # -0.83 # -4.87 # -3.86 # -2.3 # 39.23 # -13.33 # 2.22 # -22.7 # -10.92 # 87.5 # 9.77 # -10.53 # 1.87,20.62 # 9.87 # 21.77 # 0.83 # 7.98 # 39.23 # 2.22 # 87.5 # 9.77 # 1.87,20.17,9.82,-5.5 # -7.6 # -8.88 # -12.5 # -4.63 # -8.98 # -4.02 # -5.75 # -10.42 # -4.84 # -5.14 # -6.9 # -0.51 # -7.56 # -7.6 # -4.63 # -0.83 # -4.87 # -3.86 # -2.3 # -13.33 # -22.7 # -10.92 # -10.53,-7.28,-6.32,58.5,10,24,87.5,-22.7,2006-01-19
TOP,2,50.0,11.01,40.0,11.01,1.0861800511418658,-27.23 # 49.25,49.25,49.25,49.25,-27.23,-27.23,-27.23,40.0,1,1,49.25,-27.23,2022-06-15
ORGN,7,14.29,-11.42,35.0,-13.98,0.41588431647637863,0.5 # -0.48 # -14.58 # -13.98 # -23.29 # -16.69 # -11.44,0.5,0.5,0.5,-0.48 # -14.58 # -13.98 # -23.29 # -16.69 # -11.44,-13.41,-14.28,25.0,1,6,0.5,-23.29,2020-09-09
LICY,5,20.0,-5.43,56.0,-9.69,0.7201556773778779,20.37 # -9.69 # -5.25 # -12.09 # -20.46,20.37,20.37,20.37,-9.69 # -5.25 # -12.09 # -20.46,-11.87,-10.89,48.0,1,4,20.37,-20.46,2020-11-27
RBKB,8,25.0,6.33,88.0,-1.49,1.466757948203376,-2.24 # -0.43 # -1.01 # 57.11 # -4.68 # -2.78 # -1.96 # 6.64,57.11 # 6.64,31.88,31.88,-2.24 # -0.43 # -1.01 # -4.68 # -2.78 # -1.96,-2.18,-2.1,66.0,2,6,57.11,-4.68,2019-01-22
FCAP,34,47.06,1.71,95.0,-1.93,1.5119379905881303,4.17 # 0.89 # -5.74 # 21.96 # -5.54 # -10.23 # -5.55 # 4.97 # -4.73 # 1.73 # 25.61 # -2.19 # -9.05 # -7.75 # -2.19 # 0.45 # -5.79 # -1.69 # 0.73 # 13.33 # 5.75 # 1.25 # -5.77 # 18.64 # -2.59 # 10.64 # -8.54 # -2.17 # 17.01 # 26.41 # -14.65 # -3.14 # -4.82 # 6.75,4.17 # 0.89 # 21.96 # 4.97 # 1.73 # 25.61 # 0.45 # 0.73 # 13.33 # 5.75 # 1.25 # 18.64 # 10.64 # 17.01 # 26.41 # 6.75,10.02,6.25,-5.74 # -5.54 # -10.23 # -5.55 # -4.73 # -2.19 # -9.05 # -7.75 # -2.19 # -5.79 # -1.69 # -5.77 # -2.59 # -8.54 # -2.17 # -14.65 # -3.14 # -4.82,-5.67,-5.54,58.0,16,18,26.41,-14.65,2006-01-20
OTLK,13,15.38,-9.59,66.0,-15.25,0.14378244364054385,-7.4 # -20.62 # -17.04 # -24.01 # -47.22 # -43.12 # 85.04 # -6.24 # -22.55 # -12.76 # -12.78 # -15.25 # 19.3,85.04 # 19.3,52.17,52.17,-7.4 # -20.62 # -17.04 # -24.01 # -47.22 # -43.12 # -6.24 # -22.55 # -12.76 # -12.78 # -15.25,-20.82,-17.04,48.0,2,11,85.04,-47.22,2016-06-16
BNR,6,0.0,-16.84,46.0,-12.56,0.3144975069551248,-8.62 # -11.87 # -37.63 # -13.25 # -20.86 # -8.79,,,,-8.62 # -11.87 # -37.63 # -13.25 # -20.86 # -8.79,-16.84,-12.56,53.0,0,6,-8.62,-37.63,2020-06-19
CMLS,9,44.44,2.86,87.0,-2.3,1.0235504249096339,-13.02 # 2.38 # -13.23 # -15.36 # 69.66 # 15.76 # -2.3 # -19.77 # 1.65,2.38 # 69.66 # 15.76 # 1.65,22.36,9.07,-13.02 # -13.23 # -15.36 # -2.3 # -19.77,-12.73,-13.23,60.0,4,5,69.66,-19.77,2018-08-24
CAAS,26,34.62,16.24,87.0,-5.3,6.306194980230761,37.68 # 9.55 # -17.04 # -4.67 # -13.93 # -13.42 # 282.99 # -13.66 # -0.39 # -9.15 # 24.86 # -15.08 # -8.55 # 0.11 # 6.21 # -3.07 # 7.45 # -7.22 # -5.93 # -8.5 # -18.24 # 113.47 # -12.5 # -0.36 # -9.76 # 101.31,37.68 # 9.55 # 282.99 # 24.86 # 0.11 # 6.21 # 7.45 # 113.47 # 101.31,64.85,24.86,-17.04 # -4.67 # -13.93 # -13.42 # -13.66 # -0.39 # -9.15 # -15.08 # -8.55 # -3.07 # -7.22 # -5.93 # -8.5 # -18.24 # -12.5 # -0.36 # -9.76,-9.5,-9.15,74.0,9,17,282.99,-18.24,2006-01-23
MMLP,32,21.88,-2.11,83.0,-5.1,0.27890959678873106,-2.91 # 0.0 # -3.88 # 12.96 # -7.77 # 59.74 # -9.86 # -8.53 # 15.67 # -5.67 # -1.3 # -8.52 # -2.39 # 30.14 # 1.15 # -4.54 # -3.68 # -9.57 # -15.81 # -1.03 # -10.47 # -9.51 # -53.0 # -21.62 # 26.2 # -8.42 # -0.32 # 29.87 # -16.87 # -14.54 # -9.84 # -13.16,0.0 # 12.96 # 59.74 # 15.67 # 30.14 # 1.15 # 26.2 # 29.87,21.97,20.93,-2.91 # -3.88 # -7.77 # -9.86 # -8.53 # -5.67 # -1.3 # -8.52 # -2.39 # -4.54 # -3.68 # -9.57 # -15.81 # -1.03 # -10.47 # -9.51 # -53.0 # -21.62 # -8.42 # -0.32 # -16.87 # -14.54 # -9.84 # -13.16,-10.13,-8.53,61.0,7,25,59.74,-53.0,2006-01-19
WGS,1,100.0,52.96,139.0,52.96,1.5295642639388707,52.96,52.96,52.96,52.96,,,,139.0,1,0,52.96,52.96,2020-11-13
AFMD,15,26.67,-6.07,63.0,-8.7,0.23267354054992806,-30.2 # 61.05 # -22.32 # -4.35 # -6.0 # -8.7 # -15.91 # -49.15 # -24.5 # -16.5 # -18.05 # 9.94 # 28.76 # 12.96 # -8.12,61.05 # 9.94 # 28.76 # 12.96,28.18,20.86,-30.2 # -22.32 # -4.35 # -6.0 # -8.7 # -15.91 # -49.15 # -24.5 # -16.5 # -18.05 # -8.12,-18.53,-16.5,54.0,4,11,61.05,-49.15,2014-12-04
RLMD,17,17.65,-2.28,71.0,-14.05,0.08891828418321539,0.0 # -20.0 # -24.79 # -42.31 # -10.0 # -25.0 # 5.0 # 56.64 # 199.19 # -2.42 # -6.72 # -14.05 # -19.65 # -20.7 # -76.16 # -9.46 # -28.31,0.0 # 5.0 # 56.64 # 199.19,65.21,30.82,-20.0 # -24.79 # -42.31 # -10.0 # -25.0 # -2.42 # -6.72 # -14.05 # -19.65 # -20.7 # -76.16 # -9.46 # -28.31,-23.04,-20.0,58.0,3,14,199.19,-76.16,2014-08-18
ORMP,29,20.69,4.49,76.0,-6.25,0.1991667705057378,-19.23 # 13.56 # 0.0 # -6.25 # -3.33 # -27.5 # -3.12 # -9.37 # -17.65 # 0.0 # 0.0 # 6.25 # 46.9 # -29.44 # 84.35 # -2.28 # -13.33 # -0.15 # -1.71 # 17.96 # -21.93 # -13.78 # -17.66 # -18.36 # -15.85 # 301.64 # -20.21 # -75.27 # -23.91,13.56 # 0.0 # 0.0 # 0.0 # 6.25 # 46.9 # 84.35 # 17.96 # 301.64,52.3,13.56,-19.23 # -6.25 # -3.33 # -27.5 # -3.12 # -9.37 # -17.65 # -29.44 # -2.28 # -13.33 # -0.15 # -1.71 # -21.93 # -13.78 # -17.66 # -18.36 # -15.85 # -20.21 # -75.27 # -23.91,-17.02,-16.75,52.0,6,23,301.64,-75.27,2007-05-04
TUP,28,35.71,14.59,113.0,-2.84,0.8822808095795941,-3.23 # 30.42 # -0.22 # 2.03 # -6.61 # 70.55 # -1.0 # 5.27 # 3.05 # -1.22 # -7.56 # 35.45 # 5.26 # -2.46 # -16.45 # -8.59 # -5.82 # -10.41 # 0.84 # 17.41 # -16.11 # -14.56 # -57.31 # 509.53 # -38.34 # -22.81 # -47.6 # -10.92,30.42 # 2.03 # 70.55 # 5.27 # 3.05 # 35.45 # 5.26 # 0.84 # 17.41 # 509.53,67.98,11.34,-3.23 # -0.22 # -6.61 # -1.0 # -1.22 # -7.56 # -2.46 # -16.45 # -8.59 # -5.82 # -10.41 # -16.11 # -14.56 # -57.31 # -38.34 # -22.81 # -47.6 # -10.92,-15.07,-9.5,82.0,10,18,509.53,-57.31,2006-01-19
SHOT,3,33.33,76.11,101.0,-15.28,2.314688346947724,-15.28 # -26.1 # 269.71,269.71,269.71,269.71,-15.28 # -26.1,-20.69,-20.69,98.0,1,2,269.71,-26.1,2021-02-03
PXDT,2,0.0,-14.52,32.0,-14.52,0.7287325483567801,-10.11 # -18.93,,,,-10.11 # -18.93,-14.52,-14.52,32.0,0,2,-10.11,-18.93,2023-08-03
JSPR,8,12.5,-14.2,45.0,-8.46,0.2502594224333115,-1.32 # -2.46 # 0.21 # -0.37 # -20.9 # -47.3 # -26.96 # -14.47,0.21,0.21,0.21,-1.32 # -2.46 # -0.37 # -20.9 # -47.3 # -26.96 # -14.47,-16.25,-14.47,42.0,1,7,0.21,-47.3,2020-01-23
OMEX,40,20.0,-6.13,64.0,-7.99,0.02555100181577318,-4.95 # -13.17 # 3.58 # -10.26 # -3.65 # 25.94 # -7.99 # -4.75 # -4.19 # -28.13 # -30.91 # -45.95 # 79.71 # -5.76 # -2.98 # 9.0 # -1.29 # -8.21 # -15.19 # -12.35 # -37.04 # -43.26 # -7.03 # -17.31 # -6.22 # 78.13 # -8.0 # -19.57 # -29.87 # -17.86 # -5.8 # 19.65 # -19.73 # -5.45 # -11.33 # -11.18 # -15.21 # 10.29 # -22.1 # 5.18,3.58 # 25.94 # 79.71 # 9.0 # 78.13 # 19.65 # 10.29 # 5.18,28.94,14.97,-4.95 # -13.17 # -10.26 # -3.65 # -7.99 # -4.75 # -4.19 # -28.13 # -30.91 # -45.95 # -5.76 # -2.98 # -1.29 # -8.21 # -15.19 # -12.35 # -37.04 # -43.26 # -7.03 # -17.31 # -6.22 # -8.0 # -19.57 # -29.87 # -17.86 # -5.8 # -19.73 # -5.45 # -11.33 # -11.18 # -15.21 # -22.1,-14.9,-11.25,46.5,8,32,79.71,-45.95,2006-01-19
ONDS,5,40.0,3.46,65.0,-17.47,0.8432968164067336,47.9 # -17.47 # -18.51 # -42.77 # 48.15,47.9 # 48.15,48.02,48.02,-17.47 # -18.51 # -42.77,-26.25,-18.51,59.0,2,3,48.15,-42.77,2020-12-08
ZFOX,3,33.33,-10.44,113.0,-3.67,0.6942265097100864,-3.67 # 0.95 # -28.61,0.95,0.95,0.95,-3.67 # -28.61,-16.14,-16.14,60.0,1,2,0.95,-28.61,2021-01-11
ATRA,14,35.71,9.67,75.0,-6.99,1.6650799172186885,89.78 # 30.64 # -4.92 # -16.07 # -9.06 # 102.51 # -10.13 # -26.83 # -11.77 # -19.09 # 4.65 # 40.55 # -3.38 # -31.5,89.78 # 30.64 # 102.51 # 4.65 # 40.55,53.62,40.55,-4.92 # -16.07 # -9.06 # -10.13 # -26.83 # -11.77 # -19.09 # -3.38 # -31.5,-14.75,-11.77,62.5,5,9,102.51,-31.5,2014-10-20
SCX,30,36.67,1.29,94.0,-4.87,0.8072571944855937,14.58 # -5.07 # -18.77 # 10.11 # -14.81 # 22.27 # -6.06 # 17.9 # 2.57 # -4.39 # -5.7 # -2.01 # 43.77 # -12.22 # 5.25 # 2.58 # -14.47 # -7.74 # -4.68 # -34.39 # 2.1 # -9.96 # -10.18 # 92.31 # -9.68 # -19.48 # 21.43 # -5.23 # -11.12 # -0.08,14.58 # 10.11 # 22.27 # 17.9 # 2.57 # 43.77 # 5.25 # 2.58 # 2.1 # 92.31 # 21.43,21.35,14.58,-5.07 # -18.77 # -14.81 # -6.06 # -4.39 # -5.7 # -2.01 # -12.22 # -14.47 # -7.74 # -4.68 # -34.39 # -9.96 # -10.18 # -9.68 # -19.48 # -5.23 # -11.12 # -0.08,-10.32,-9.68,73.5,11,19,92.31,-34.39,2006-10-06
PROV,30,33.33,2.96,96.0,-2.07,1.6057731477398236,-5.11 # -2.92 # -1.82 # -1.49 # -1.56 # -11.37 # -10.65 # -3.27 # -12.44 # 35.14 # 97.53 # -2.78 # -7.76 # 2.7 # 10.72 # 0.41 # 5.78 # -3.9 # 0.84 # -4.76 # -3.23 # 8.2 # -1.5 # -2.31 # -7.49 # 21.82 # 3.57 # -2.82 # -9.4 # -1.19,35.14 # 97.53 # 2.7 # 10.72 # 0.41 # 5.78 # 0.84 # 8.2 # 21.82 # 3.57,18.67,6.99,-5.11 # -2.92 # -1.82 # -1.49 # -1.56 # -11.37 # -10.65 # -3.27 # -12.44 # -2.78 # -7.76 # -3.9 # -4.76 # -3.23 # -1.5 # -2.31 # -7.49 # -2.82 # -9.4 # -1.19,-4.89,-3.25,65.5,10,20,97.53,-12.44,2006-01-19
MLEC,4,25.0,-14.72,140.0,-3.32,0.4435712990038105,0.51 # -0.71 # -5.92 # -52.75,0.51,0.51,0.51,-0.71 # -5.92 # -52.75,-19.8,-5.92,32.0,1,3,0.51,-52.75,2021-03-04
PLBY,4,50.0,55.94,79.0,-3.82,2.6877797940973522,0.5 # 247.65 # -16.25 # -8.15,0.5 # 247.65,124.07,124.07,-16.25 # -8.15,-12.2,-12.2,49.5,2,2,247.65,-16.25,2020-09-04
FTII,2,50.0,4.26,302.0,4.26,1.0850924718272252,8.71 # -0.18,8.71,8.71,8.71,-0.18,-0.18,-0.18,301.5,1,1,8.71,-0.18,2022-04-12
SGMO,28,46.43,7.99,86.0,-6.44,1.944155399095214,6.15 # -31.79 # 19.85 # -12.29 # 86.76 # -24.5 # -23.49 # 24.13 # -11.48 # 72.75 # -15.32 # 6.92 # 48.4 # 3.43 # 31.0 # -13.68 # -5.51 # -35.86 # -19.72 # 149.47 # 18.9 # -14.48 # -7.38 # -26.13 # 20.99 # -7.89 # 0.08 # -15.73,6.15 # 19.85 # 86.76 # 24.13 # 72.75 # 6.92 # 48.4 # 3.43 # 31.0 # 149.47 # 18.9 # 20.99 # 0.08,37.6,20.99,-31.79 # -12.29 # -24.5 # -23.49 # -11.48 # -15.32 # -13.68 # -5.51 # -35.86 # -19.72 # -14.48 # -7.38 # -26.13 # -7.89 # -15.73,-17.68,-15.32,67.0,13,15,149.47,-35.86,2006-01-18
STRT,34,26.47,2.85,74.0,-6.86,1.1158971497630217,-7.03 # -0.59 # 5.22 # -1.72 # -9.3 # -0.96 # 44.6 # 38.73 # -8.35 # -8.87 # -15.51 # -6.7 # 62.28 # 49.27 # -10.78 # 21.22 # -6.5 # -10.22 # -29.53 # -7.38 # 6.21 # -14.44 # -3.65 # -8.76 # -14.21 # -7.34 # -18.14 # 3.38 # -12.61 # 96.65 # -9.64 # -4.58 # -0.67 # -13.32,5.22 # 44.6 # 38.73 # 62.28 # 49.27 # 21.22 # 6.21 # 3.38 # 96.65,36.4,38.73,-7.03 # -0.59 # -1.72 # -9.3 # -0.96 # -8.35 # -8.87 # -15.51 # -6.7 # -10.78 # -6.5 # -10.22 # -29.53 # -7.38 # -14.44 # -3.65 # -8.76 # -14.21 # -7.34 # -18.14 # -12.61 # -9.64 # -4.58 # -0.67 # -13.32,-9.23,-8.76,44.0,9,25,96.65,-29.53,2006-05-31
CSBR,36,33.33,1.0,67.0,-6.93,0.2831548803750568,-18.18 # 53.85 # -17.97 # -6.25 # -13.64 # 2.56 # -6.25 # -5.56 # -7.61 # -1.11 # -14.61 # -13.68 # -11.83 # 0.93 # -21.82 # -2.3 # -21.11 # -50.0 # 42.86 # -24.62 # 83.82 # -30.56 # -28.67 # -16.14 # 17.12 # 10.16 # 157.78 # 0.9 # 8.12 # -10.01 # 19.73 # -8.79 # -3.25 # -19.49 # 7.3 # -15.71,53.85 # 2.56 # 0.93 # 42.86 # 83.82 # 17.12 # 10.16 # 157.78 # 0.9 # 8.12 # 19.73 # 7.3,33.76,13.64,-18.18 # -17.97 # -6.25 # -13.64 # -6.25 # -5.56 # -7.61 # -1.11 # -14.61 # -13.68 # -11.83 # -21.82 # -2.3 # -21.11 # -50.0 # -24.62 # -30.56 # -28.67 # -16.14 # -10.01 # -8.79 # -3.25 # -19.49 # -15.71,-15.38,-14.15,51.5,12,24,157.78,-50.0,2007-02-06
NINE,9,33.33,1.89,75.0,-8.58,0.5272866537247678,8.74 # 1.12 # -8.46 # -39.22 # -8.58 # -29.43 # -30.54 # -21.43 # 144.85,8.74 # 1.12 # 144.85,51.57,8.74,-8.46 # -39.22 # -8.58 # -29.43 # -30.54 # -21.43,-22.95,-25.43,61.0,3,6,144.85,-39.22,2018-03-07
ELMD,29,24.14,-2.76,68.0,-5.02,0.33903335029620046,-7.04 # -6.13 # -8.33 # -2.87 # -14.63 # -15.83 # -33.33 # 46.67 # -3.78 # -3.45 # 18.37 # 4.55 # -18.3 # 8.06 # -7.11 # -14.05 # 15.72 # 11.18 # -10.26 # -0.18 # 2.21 # -5.56 # -2.78 # -1.42 # -3.26 # -8.5 # -9.77 # -5.02 # -5.22,46.67 # 18.37 # 4.55 # 8.06 # 15.72 # 11.18 # 2.21,15.25,11.18,-7.04 # -6.13 # -8.33 # -2.87 # -14.63 # -15.83 # -33.33 # -3.78 # -3.45 # -18.3 # -7.11 # -14.05 # -10.26 # -0.18 # -5.56 # -2.78 # -1.42 # -3.26 # -8.5 # -9.77 # -5.02 # -5.22,-8.49,-6.59,54.0,7,22,46.67,-33.33,2011-02-23
ACHV,27,22.22,8.81,56.0,-7.74,0.14861725844918908,0.56 # -9.73 # -4.44 # 0.19 # -5.94 # -57.73 # 534.32 # -12.09 # -10.42 # 5.34 # -4.08 # 6.1 # -8.7 # -10.53 # -13.79 # -22.76 # -13.33 # -24.56 # 0.0 # -51.06 # -3.66 # -7.74 # -4.93 # -9.41 # -3.09 # 15.28 # -46.03,0.56 # 0.19 # 534.32 # 5.34 # 6.1 # 0.0 # 15.28,80.25,5.34,-9.73 # -4.44 # -5.94 # -57.73 # -12.09 # -10.42 # -4.08 # -8.7 # -10.53 # -13.79 # -22.76 # -13.33 # -24.56 # -51.06 # -3.66 # -7.74 # -4.93 # -9.41 # -3.09 # -46.03,-16.2,-10.08,49.0,6,21,534.32,-57.73,2006-01-24
TRVI,9,22.22,-10.44,50.0,-14.7,0.2715457922032666,-14.7 # -4.3 # -40.53 # -27.59 # 44.52 # 16.49 # -29.94 # -23.38 # -14.52,44.52 # 16.49,30.5,30.5,-14.7 # -4.3 # -40.53 # -27.59 # -29.94 # -23.38 # -14.52,-22.14,-23.38,46.0,2,7,44.52,-40.53,2019-05-21
AUID,4,50.0,6.22,80.0,1.03,1.1984185116984443,-14.14 # -3.08 # 36.99 # 5.13,36.99 # 5.13,21.06,21.06,-14.14 # -3.08,-8.61,-8.61,79.0,2,2,36.99,-14.14,2021-06-25
CLSD,9,55.56,2.64,81.0,11.4,0.9020136270919022,11.4 # -28.22 # -26.02 # 41.82 # 13.78 # 37.83 # -24.84 # -27.03 # 25.0,11.4 # 41.82 # 13.78 # 37.83 # 25.0,25.96,25.0,-28.22 # -26.02 # -24.84 # -27.03,-26.53,-26.52,94.0,5,4,41.82,-28.22,2016-09-09
LIFE,13,15.38,-5.53,64.0,-8.2,0.34886110763749084,-25.38 # -2.94 # -10.45 # 3.67 # -6.17 # -35.71 # -12.98 # -1.26 # -8.2 # -5.37 # -18.88 # 66.53 # -14.69,3.67 # 66.53,35.1,35.1,-25.38 # -2.94 # -10.45 # -6.17 # -35.71 # -12.98 # -1.26 # -8.2 # -5.37 # -18.88 # -14.69,-12.91,-10.45,59.0,2,11,66.53,-35.71,2015-05-11
BHG,2,0.0,-44.15,203.0,-44.15,0.11694915685276527,-88.31 # 0.0,0.0,0.0,0.0,-88.31,-88.31,-88.31,203.0,0,2,0.0,-88.31,2021-06-28
LPTX,15,20.0,-15.48,52.0,-14.71,0.0540958415052079,-11.45 # -18.68 # -16.87 # 2.51 # -10.09 # -30.15 # -14.71 # -17.0 # -1.29 # -6.82 # 2.32 # -30.68 # -34.87 # -59.45 # 15.08,2.51 # 2.32 # 15.08,6.64,2.51,-11.45 # -18.68 # -16.87 # -10.09 # -30.15 # -14.71 # -17.0 # -1.29 # -6.82 # -30.68 # -34.87 # -59.45,-21.0,-16.94,56.0,3,12,15.08,-59.45,2017-01-27
FOA,10,30.0,-8.54,68.0,-1.14,0.3741261803085024,-1.12 # 1.97 # 2.1 # 0.39 # -0.49 # -1.17 # -15.7 # -19.77 # -33.67 # -17.95,1.97 # 2.1 # 0.39,1.49,1.97,-1.12 # -0.49 # -1.17 # -15.7 # -19.77 # -33.67 # -17.95,-12.84,-15.7,40.5,3,7,2.1,-33.67,2019-04-24
PRPL,18,11.11,-0.02,71.0,-2.42,0.6978089434601925,-2.65 # -3.5 # -0.71 # -1.53 # 0.2 # -0.71 # -2.2 # -1.01 # 0.0 # -6.41 # -0.59 # -5.27 # -13.8 # -6.06 # -14.34 # 95.64 # -14.47 # -22.89,0.2 # 0.0 # 95.64,31.95,0.2,-2.65 # -3.5 # -0.71 # -1.53 # -0.71 # -2.2 # -1.01 # -6.41 # -0.59 # -5.27 # -13.8 # -6.06 # -14.34 # -14.47 # -22.89,-6.41,-3.5,49.5,2,16,95.64,-22.89,2015-11-30
DERM,2,50.0,42.14,235.0,42.14,1.0666390144957387,-55.52 # 139.8,139.8,139.8,139.8,-55.52,-55.52,-55.52,235.0,1,1,139.8,-55.52,2021-11-16
ADES,34,26.47,-1.46,82.0,-8.38,0.28712932472851793,-13.02 # -12.88 # -23.86 # -9.62 # -16.85 # -3.26 # -0.17 # -19.25 # 99.51 # -10.77 # -18.98 # -15.15 # 39.28 # 53.78 # -9.19 # 2.15 # -9.12 # -13.42 # 6.13 # 18.41 # -7.96 # 4.47 # -1.48 # -6.6 # 3.66 # -18.08 # -4.73 # -8.03 # -6.26 # -11.26 # -8.73 # -22.7 # -20.52 # 15.02,99.51 # 39.28 # 53.78 # 2.15 # 6.13 # 18.41 # 4.47 # 3.66 # 15.02,26.93,15.02,-13.02 # -12.88 # -23.86 # -9.62 # -16.85 # -3.26 # -0.17 # -19.25 # -10.77 # -18.98 # -15.15 # -9.19 # -9.12 # -13.42 # -7.96 # -1.48 # -6.6 # -18.08 # -4.73 # -8.03 # -6.26 # -11.26 # -8.73 # -22.7 # -20.52,-11.68,-10.77,67.5,9,25,99.51,-23.86,2006-03-24
